-92,1,-7,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-12,1,1,-3,1,-3,1,1,-2,1,-2,1,2,1,-3,1,-2,1,-6,1,-11,1,-14,1,-3,1,-8,1,-3,1,-1,1,-30,1,-76
-93,1,-7,1,-8,1,-4,1,-4,1,-1,1,1,-1,1,-2,1,-13,2,-4,1,-2,1,1,-2,1,-2,1,2,-1,1,-2,1,-2,1,-7,1,-10,1,-14,1,-3,1,-9,1,-3,1,1,-30,1,-75
-93,1,-7,1,-8,1,-4,1,-4,1,-1,1,1,-1,1,-2,1,-13,2,-4,1,-2,1,1,-2,1,-2,1,2,-1,1,-2,1,-2,1,-7,1,-10,1,-14,1,-3,1,-9,1,-3,1,1,-30,1,-75
-93,1,-7,1,-8,1,-4,1,-4,1,-1,1,1,-1,1,-2,1,-13,2,-4,1,-2,1,1,-2,1,-2,1,1,1,1,-2,1,-2,1,-7,1,-10,1,-14,1,-3,1,-9,1,-3,1,1,-30,1,-75
-93,1,-7,1,-8,1,-4,1,-4,1,-1,1,1,-1,1,-2,1,-13,2,-4,1,-2,1,1,-2,1,-2,1,1,1,1,-2,1,-2,1,-7,1,-10,1,-14,1,-3,1,-9,1,-3,1,1,-30,1,-75
-93,1,-7,1,-8,1,-4,1,-4,1,-1,1,1,-1,1,-2,1,-13,2,-4,1,-2,1,1,-2,1,-2,1,1,1,1,-2,1,-2,1,-7,1,-10,1,-14,1,-3,1,-9,1,-3,1,1,-30,1,-75
-93,1,-8,1,-7,1,-4,1,-4,1,-2,2,-1,1,-2,1,-13,2,-4,1,-2,1,-1,1,-1,1,-2,1,1,1,1,-2,1,-2,1,-7,1,-10,1,-14,1,-4,1,-8,1,-3,1,1,-30,1,-75
-93,1,-8,1,-7,1,-4,1,-4,1,-2,2,-1,1,-2,1,-13,2,-4,1,-2,1,-1,1,-1,1,-3,2,1,1,-2,1,-2,1,-7,1,-10,1,-14,1,-4,1,-8,1,-3,1,-1,1,-29,1,-75
-91,1,-8,1,-7,1,-5,1,-3,1,-2,1,1,-1,1,-2,1,-12,2,-4,1,-3,1,1,-2,1,-2,1,2,1,-3,1,-1,1,-7,1,-11,1,-13,1,-4,1,-8,1,-3,1,-1,1,-29,1,-77
-91,1,-8,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-12,2,-4,1,-3,1,1,-2,1,-2,1,2,1,-3,1,-1,1,-7,1,-11,1,-13,1,-4,1,-8,1,-3,1,-1,1,-29,1,-77
-91,1,-8,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-12,2,-4,1,-3,1,1,-2,1,-2,1,2,1,-3,1,-1,1,-7,1,-11,1,-13,1,-4,1,-8,1,-3,1,-1,1,-29,1,-77
-91,1,-8,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-12,2,-4,1,-3,1,1,-2,1,-2,1,2,1,-3,1,-1,1,-7,1,-11,1,-13,1,-4,1,-8,1,-3,1,-1,1,-29,1,-77
-92,1,-7,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-12,1,1,-4,1,-2,1,1,-2,1,-2,1,2,1,-3,1,-2,1,-6,1,-11,1,-14,1,-3,1,-8,1,-3,1,-1,1,-30,1,-76
-92,1,-7,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-12,1,1,-4,1,-2,1,1,-2,1,-2,1,2,1,-3,1,-2,1,-6,1,-11,1,-14,1,-3,1,-8,1,-3,1,-1,1,-30,1,-76
-92,1,-7,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-12,1,1,-4,1,-2,1,1,-2,1,-2,1,2,1,-3,1,-2,1,-6,1,-11,1,-14,1,-3,1,-8,1,-3,1,-1,1,-30,1,-76
-92,1,-7,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-13,2,-4,1,-2,1,1,-2,1,-2,1,2,1,-3,1,-2,1,-6,1,-11,1,-14,1,-3,1,-8,1,-3,1,-1,1,-30,1,-76
-92,1,-7,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-13,2,-4,1,-2,1,1,-2,1,-2,1,2,1,-3,1,-2,1,-6,1,-11,1,-14,1,-3,1,-9,1,-2,1,-1,1,-30,1,-76
-92,1,-7,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-13,2,-4,1,-2,1,1,-2,1,-2,1,2,1,-3,1,-2,1,-6,1,-11,1,-14,1,-3,1,-9,1,-2,1,-1,1,-30,1,-76
-92,1,-7,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-13,2,-4,1,-2,1,1,-2,1,-2,1,2,1,-3,1,-2,1,-6,1,-11,1,-14,1,-3,1,-9,1,-3,1,1,-30,1,-76
-92,1,-7,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-13,2,-4,1,-2,1,1,-2,1,-2,1,2,1,-3,1,-2,1,-6,1,-11,1,-14,1,-3,1,-9,1,-3,1,1,-30,1,-76
-92,1,-7,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-13,2,-4,1,-2,1,1,-2,1,-2,1,2,1,-3,1,-2,1,-6,1,-11,1,-14,1,-3,1,-9,1,-3,1,1,-30,1,-76
-92,1,-7,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-13,2,-4,1,-2,1,1,-2,1,-2,1,2,-1,1,-2,1,-2,1,-6,1,-11,1,-14,1,-3,1,-9,1,-3,1,1,-30,1,-76
-92,1,-7,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-13,2,-4,1,-2,1,1,-2,1,-2,1,2,-1,1,-2,1,-2,1,-6,1,-11,1,-14,1,-3,1,-9,1,-3,1,1,-30,1,-76
-92,1,-7,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-13,2,-4,1,-2,1,1,-2,1,-2,1,2,-1,1,-2,1,-2,1,-6,1,-11,1,-14,1,-3,1,-9,1,-3,1,1,-30,1,-76
-92,1,-7,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-13,2,-4,1,-2,1,1,-2,1,-2,1,2,-1,1,-2,1,-2,1,-7,1,-10,1,-14,1,-3,1,-9,1,-3,1,1,-30,1,-76
-92,1,-7,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-13,2,-4,1,-2,1,1,-2,1,-2,1,2,-1,1,-2,1,-2,1,-7,1,-10,1,-14,1,-3,1,-9,1,-3,1,1,-30,1,-76
-92,1,-7,1,-8,1,-4,1,-4,1,-1,1,1,-1,1,-2,1,-13,2,-4,1,-2,1,1,-2,1,-2,1,2,-1,1,-2,1,-2,1,-7,1,-10,1,-14,1,-3,1,-9,1,-3,1,1,-30,1,-76
-92,1,-7,1,-8,1,-4,1,-4,1,-1,1,1,-1,1,-2,1,-13,2,-4,1,-2,1,1,-2,1,-2,1,2,-1,1,-2,1,-2,1,-7,1,-10,1,-14,1,-3,1,-9,1,-3,1,1,-30,1,-76
-93,1,-7,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-13,2,-4,1,-2,1,1,-2,1,-2,1,2,1,-3,1,-2,1,-6,1,-11,1,-14,1,-3,1,-9,1,-3,1,1,-30,1,-75
-93,1,-7,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-13,2,-4,1,-2,1,1,-2,1,-2,1,2,1,-3,1,-2,1,-6,1,-11,1,-14,1,-3,1,-9,1,-3,1,1,-30,1,-75
-93,1,-7,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-13,2,-4,1,-2,1,1,-2,1,-2,1,2,1,-3,1,-2,1,-6,1,-11,1,-14,1,-3,1,-9,1,-3,1,1,-30,1,-75
-93,1,-7,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-13,2,-4,1,-2,1,1,-2,1,-2,1,2,-1,1,-2,1,-2,1,-7,1,-10,1,-14,1,-3,1,-9,1,-3,1,1,-30,1,-75
-93,1,-7,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-13,2,-4,1,-2,1,1,-2,1,-2,1,2,-1,1,-2,1,-2,1,-7,1,-10,1,-14,1,-3,1,-9,1,-3,1,1,-30,1,-75
-93,1,-7,1,-8,1,-4,1,-4,1,-1,1,1,-1,1,-2,1,-13,2,-4,1,-2,1,-1,1,-1,1,-2,1,1,1,1,-2,1,-2,1,-7,1,-10,1,-14,1,-3,1,-9,1,-3,1,1,-30,1,-75
-93,1,-7,1,-8,1,-4,1,-4,1,-2,2,-1,1,-2,1,-13,2,-4,1,-2,1,-1,1,-1,1,-2,1,1,1,1,-2,1,-2,1,-7,1,-10,1,-14,1,-4,1,-8,1,-3,1,1,-30,1,-75
-93,1,-7,1,-8,1,-4,1,-4,1,-2,2,-1,1,-2,1,-13,2,-4,1,-2,1,-1,1,-1,1,-2,1,1,1,1,-2,1,-2,1,-7,1,-10,1,-14,1,-4,1,-8,1,-3,1,1,-30,1,-75
-93,1,-8,1,-7,1,-4,1,-4,1,-2,1,1,1,-2,1,-13,2,-4,1,-2,1,-1,1,-1,1,-3,2,1,1,-2,1,-2,1,-7,1,-10,1,-14,1,-4,1,-8,1,-3,1,-1,1,-29,1,-75
-93,1,-8,1,-7,1,-4,1,-4,1,-2,1,1,1,-2,1,-13,2,-4,1,-2,1,-1,1,-1,1,-3,2,1,1,-2,1,-2,1,-7,1,-10,1,-14,1,-4,1,-8,1,-3,1,-1,1,-29,1,-75
-93,1,-7,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-13,2,-4,1,-2,1,1,-2,1,-2,1,2,1,-3,1,-2,1,-6,1,-11,1,-14,1,-3,1,-9,1,-2,1,-1,1,-30,1,-75
-93,1,-7,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-13,2,-4,1,-2,1,1,-2,1,-2,1,2,1,-3,1,-2,1,-6,1,-11,1,-14,1,-3,1,-9,1,-2,1,-1,1,-30,1,-75
-93,1,-7,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-13,2,-4,1,-2,1,1,-2,1,-2,1,2,-1,1,-2,1,-2,1,-6,1,-11,1,-14,1,-3,1,-9,1,-3,1,1,-30,1,-75
-93,1,-7,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-13,2,-4,1,-2,1,1,-2,1,-2,1,2,-1,1,-2,1,-2,1,-6,1,-11,1,-14,1,-3,1,-9,1,-3,1,1,-30,1,-75
-93,1,-7,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-13,2,-4,1,-2,1,1,-2,1,-2,1,2,-1,1,-2,1,-2,1,-6,1,-11,1,-14,1,-3,1,-9,1,-3,1,1,-30,1,-75
-92,1,-7,1,-8,1,-4,1,-4,1,-1,1,1,-1,1,-2,1,-13,2,-4,1,-2,1,1,-2,1,-2,1,1,1,1,-2,1,-2,1,-7,1,-10,1,-14,1,-3,1,-9,1,-3,1,1,-30,1,-76
-92,1,-7,1,-8,1,-4,1,-4,1,-1,1,1,-1,1,-2,1,-13,2,-4,1,-2,1,1,-2,1,-2,1,1,1,1,-2,1,-2,1,-7,1,-10,1,-14,1,-3,1,-9,1,-3,1,1,-30,1,-76
-92,1,-7,1,-8,1,-4,1,-4,1,-1,1,1,-1,1,-2,1,-13,2,-4,1,-2,1,1,-2,1,-2,1,1,1,1,-2,1,-2,1,-7,1,-10,1,-14,1,-3,1,-9,1,-3,1,1,-30,1,-76
-92,1,-7,1,-8,1,-4,1,-4,1,-1,1,1,-1,1,-2,1,-13,2,-4,1,-2,1,-1,1,-1,1,-2,1,1,1,1,-2,1,-2,1,-7,1,-10,1,-14,1,-3,1,-9,1,-3,1,1,-30,1,-76
-92,1,-7,1,-8,1,-4,1,-4,1,-2,2,-1,1,-2,1,-13,2,-4,1,-2,1,-1,1,-1,1,-2,1,1,1,1,-2,1,-2,1,-7,1,-10,1,-14,1,-4,1,-8,1,-3,1,1,-30,1,-76
-92,1,-7,1,-8,1,-4,1,-4,1,-2,2,-1,1,-2,1,-13,2,-4,1,-2,1,-1,1,-1,1,-2,1,1,1,1,-2,1,-2,1,-7,1,-10,1,-14,1,-4,1,-8,1,-3,1,1,-30,1,-76
-92,1,-8,1,-7,1,-4,1,-4,1,-2,2,-1,1,-2,1,-13,2,-4,1,-2,1,-1,1,-1,1,-2,1,1,1,1,-2,1,-2,1,-7,1,-10,1,-14,1,-4,1,-8,1,-3,1,1,-30,1,-76
-92,1,-8,1,-7,1,-4,1,-4,1,-2,2,-1,1,-2,1,-13,2,-4,1,-2,1,-1,1,-1,1,-3,2,1,1,-2,1,-2,1,-7,1,-10,1,-14,1,-4,1,-8,1,-3,1,1,-30,1,-76
-92,1,-8,1,-7,1,-4,1,-4,1,-2,2,-1,1,-2,1,-13,2,-4,1,-2,1,-1,1,-1,1,-3,2,1,1,-2,1,-2,1,-7,1,-10,1,-14,1,-4,1,-8,1,-3,1,1,-30,1,-76
-92,1,-8,1,-7,1,-4,1,-4,1,-2,2,-1,1,-2,1,-13,2,-4,1,-2,1,-1,1,-1,1,-3,2,1,1,-2,1,-2,1,-7,1,-10,1,-14,1,-4,1,-8,1,-3,1,-1,1,-29,1,-76
-92,1,-8,1,-7,1,-4,1,-4,1,-2,1,1,1,-2,1,-13,2,-4,1,-2,1,-1,1,-1,1,-3,2,1,1,-2,1,-2,1,-7,1,-10,1,-14,1,-4,1,-8,1,-3,1,-1,1,-29,1,-76
-92,1,-8,1,-7,1,-4,1,-4,1,-2,1,1,1,-2,1,-13,2,-4,1,-2,1,-1,1,-1,1,-3,2,1,1,-2,1,-2,1,-7,1,-10,1,-14,1,-4,1,-8,1,-3,1,-1,1,-29,1,-76
-92,1,-8,1,-7,1,-4,1,-4,1,-2,1,1,-1,1,-1,1,-13,2,-4,1,-2,1,-1,1,-1,1,-3,2,1,1,-2,1,-2,1,-7,1,-11,1,-13,1,-4,1,-8,1,-3,1,-1,1,-29,1,-76
-92,1,-8,1,-7,1,-4,1,-4,1,-2,1,1,-1,1,-1,1,-13,2,-4,1,-2,1,-1,1,-1,1,-3,2,1,1,-3,1,-1,1,-7,1,-11,1,-13,1,-4,1,-8,1,-3,1,-1,1,-29,1,-76
-92,1,-8,1,-7,1,-4,1,-4,1,-2,1,1,-1,1,-1,1,-13,2,-4,1,-2,1,-1,1,-1,1,-3,2,1,1,-3,1,-1,1,-7,1,-11,1,-13,1,-4,1,-8,1,-3,1,-1,1,-29,1,-76
-92,1,-8,1,-7,1,-4,1,-4,1,-2,1,1,-1,1,-1,1,-13,2,-4,1,-2,1,-1,1,-1,1,-3,2,1,1,-3,1,-1,1,-7,1,-11,1,-13,1,-4,1,-8,1,-3,1,-1,1,-29,1,-76
-92,1,-8,1,-7,1,-4,1,-4,1,-2,1,1,-1,1,-2,1,-12,2,-4,1,-2,1,-1,1,-2,1,-2,2,1,1,-3,1,-1,1,-7,1,-11,1,-13,1,-4,1,-8,1,-3,1,-1,1,-29,1,-76
-92,1,-8,1,-7,1,-4,1,-4,1,-2,1,1,-1,1,-2,1,-12,2,-4,1,-2,1,-1,1,-2,1,-2,1,2,1,-3,1,-1,1,-7,1,-11,1,-13,1,-4,1,-8,1,-3,1,-1,1,-29,1,-76
-92,1,-8,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-12,2,-4,1,-3,1,1,-2,1,-2,1,2,1,-3,1,-1,1,-7,1,-11,1,-13,1,-4,1,-8,1,-3,1,-1,1,-29,1,-76
-92,1,-8,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-12,2,-4,1,-3,1,1,-2,1,-2,1,2,1,-3,1,-1,1,-7,1,-11,1,-13,1,-4,1,-8,1,-3,1,-1,1,-29,1,-76
-92,1,-8,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-12,2,-4,1,-3,1,1,-2,1,-2,1,2,1,-3,1,-1,1,-7,1,-11,1,-13,1,-4,1,-8,1,-3,1,-1,1,-29,1,-76
-93,1,-7,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-13,2,-4,1,-2,1,1,-2,1,-2,1,2,1,-3,1,-2,1,-6,1,-11,1,-14,1,-3,1,-8,1,-3,1,-1,1,-30,1,-75
-92,1,-8,1,-7,1,-5,1,-3,1,-2,1,1,-1,1,-2,1,-12,2,-4,1,-3,1,1,-2,1,-2,1,2,1,-3,1,-1,1,-7,1,-11,1,-13,1,-4,1,-8,1,-3,1,-1,1,-29,1,-76
-93,1,-7,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-12,2,-4,1,-3,1,1,-2,1,-2,1,2,1,-3,1,-1,1,-7,1,-11,1,-13,1,-4,1,-8,1,-3,1,-1,1,-30,1,-75
-93,1,-7,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-12,2,-4,1,-3,1,1,-2,1,-2,1,2,1,-3,1,-2,1,-6,1,-11,1,-14,1,-3,1,-8,1,-3,1,-1,1,-30,1,-75
-93,1,-7,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-12,2,-4,1,-3,1,1,-2,1,-2,1,2,1,-3,1,-2,1,-6,1,-11,1,-13,1,-4,1,-8,1,-3,1,-1,1,-30,1,-75
-93,1,-7,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-12,2,-4,1,-3,1,1,-2,1,-2,1,2,1,-3,1,-2,1,-6,1,-11,1,-13,1,-4,1,-8,1,-3,1,-1,1,-30,1,-75
-93,1,-7,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-12,2,-4,1,-3,1,1,-2,1,-2,1,2,1,-3,1,-2,1,-6,1,-11,1,-13,1,-4,1,-8,1,-3,1,-1,1,-30,1,-75
-93,1,-7,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-12,1,1,-3,1,-3,1,1,-2,1,-2,1,2,1,-3,1,-2,1,-6,1,-11,1,-14,1,-3,1,-8,1,-3,1,-1,1,-30,1,-75
-93,1,-7,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-12,1,1,-3,1,-3,1,1,-2,1,-2,1,2,1,-3,1,-2,1,-6,1,-11,1,-14,1,-3,1,-8,1,-3,1,-1,1,-30,1,-75
-93,1,-7,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-12,1,1,-3,1,-3,1,1,-2,1,-2,1,2,1,-3,1,-2,1,-6,1,-11,1,-14,1,-3,1,-8,1,-3,1,-1,1,-30,1,-75
-93,1,-7,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-12,1,1,-3,1,-3,1,1,-2,1,-2,1,2,1,-3,1,-2,1,-6,1,-11,1,-14,1,-3,1,-8,1,-3,1,-1,1,-30,1,-75
-93,1,-7,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-12,1,1,-3,1,-3,1,1,-2,1,-2,1,2,1,-3,1,-2,1,-6,1,-11,1,-14,1,-3,1,-8,1,-3,1,-1,1,-30,1,-75
-93,1,-7,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-12,1,1,-4,1,-2,1,1,-2,1,-2,1,2,1,-3,1,-2,1,-6,1,-11,1,-14,1,-3,1,-8,1,-3,1,-1,1,-30,1,-75
-93,1,-7,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-12,1,1,-4,1,-2,1,1,-2,1,-2,1,2,1,-3,1,-2,1,-6,1,-11,1,-14,1,-3,1,-8,1,-3,1,-1,1,-30,1,-75
-93,1,-7,1,-7,1,-5,1,-4,1,-1,1,1,-1,1,-2,1,-12,1,1,-4,1,-2,1,1,-2,1,-2,1,2,1,-3,1,-2,1,-6,1,-11,1,-14,1,-3,1,-8,1,-3,1,-1,1,-30,1,-75
