1.8849556,0.000#0.790#0.030#0.040#0.730#0.760#0.770#0.780#0.800#0.810#0.820#0.830#0.840#0.050#0.740#0.750#0.850#0.010#0.020#0.060#0.070#0.080#0.090#0.100#0.110#0.120#0.170#0.460#0.880#0.130#0.140#0.150#0.160#0.180#0.190#0.550#0.560#0.570#0.580#0.720#0.310#0.320#0.330#0.340#0.440#0.450#0.470#0.480#0.490#0.240#0.260#0.270#0.280#0.300#0.350#0.380#0.500#0.650#0.660#0.670#0.680#0.690#0.700#0.940#0.950#0.200#0.210#0.220#0.400#0.410#0.420#0.430#0.590#0.600#0.610#0.630#0.710#0.900#0.920#0.930#0.230#0.250#0.290#0.360#0.370#0.390#0.510#0.520#0.530#0.540#0.620#0.640#0.960,6.667e-02,-00000010,000000011,0,000000001,000000315,000000000,000000000
-130,1,-7,1,-1,1,-4,3,1,1,3,2,2,1,1,1,2,2,1,1,3,4,1,3,3,-1,5,1,1,-2,4,4,4,1,4,-1,1,1,-1,1,-2,3,-1,1,-1,1,-2,1,2,-2,1,-4,1,-3,1,-113
-130,1,-7,1,-1,1,-4,2,2,1,3,2,2,-1,2,1,2,2,1,1,3,4,-1,4,2,1,5,1,1,-2,2,4,5,2,3,1,1,1,-1,1,-2,3,-1,1,-1,1,-2,1,2,-2,1,-4,1,-3,1,-113
-132,1,-6,1,-1,1,-4,1,2,2,1,3,2,1,2,1,2,1,2,1,1,4,2,1,4,2,2,3,2,-3,6,3,4,2,2,-1,2,-2,1,-1,1,2,-1,1,-1,1,-1,1,2,-3,1,-4,1,-3,1,-111
-132,1,-7,1,-1,1,-4,3,2,1,2,2,2,1,2,1,2,1,2,1,3,3,1,4,2,2,3,1,1,-2,6,3,3,3,2,-1,1,1,-1,1,-1,1,2,-1,1,-1,1,-2,3,-3,1,-4,1,-3,1,-111
-132,1,-7,1,-1,1,-4,2,2,1,3,2,2,-1,2,1,2,2,1,1,3,4,-1,4,2,1,5,1,1,-2,4,2,5,2,4,-1,1,1,-1,1,-2,3,-1,1,-1,1,-2,1,2,-2,1,-4,1,-3,1,-111
-132,1,-7,1,-1,1,-4,2,1,2,3,2,2,-1,2,1,2,2,1,1,3,4,-1,1,5,1,4,2,1,-2,2,4,5,2,3,1,1,1,-1,1,-2,3,-1,1,-1,1,-2,1,2,-2,1,-4,1,-4,1,-110
-133,1,-6,1,-1,1,-4,1,2,2,3,2,2,-1,2,1,2,1,2,1,3,4,-1,1,5,1,3,2,2,-2,1,5,5,2,3,1,1,1,-1,1,-2,3,-1,1,-1,1,-2,1,2,-2,1,-4,1,-4,1,-110
-129,1,-6,1,-1,1,-4,1,2,2,1,3,2,1,2,1,2,1,2,1,1,4,2,1,4,2,2,3,2,-3,6,3,4,2,2,-1,2,-2,1,-1,1,2,-1,1,-1,1,-1,1,2,-3,1,-4,1,-3,1,-114
-129,1,-7,1,-1,1,-4,3,1,1,3,2,2,1,1,1,2,2,1,2,2,4,1,4,2,1,4,1,1,-2,4,4,4,2,3,-1,1,1,-1,1,-2,3,-1,1,-1,1,-2,2,1,-2,1,-4,1,-3,1,-114
-129,1,-7,1,-1,1,-4,2,2,1,3,2,2,-1,2,1,2,2,1,1,3,4,-1,4,2,1,5,1,1,-2,4,2,5,2,4,-1,1,1,-1,1,-2,3,-1,1,-1,1,-2,1,2,-2,1,-4,1,-3,1,-114
-129,1,-7,1,-1,1,-4,2,1,2,3,2,2,-1,2,1,2,2,1,1,3,4,-1,1,5,1,4,2,1,-2,2,4,5,2,3,1,1,1,-1,1,-2,3,-1,1,-1,1,-2,1,2,-2,1,-4,1,-4,1,-113
-130,1,-6,1,-1,1,-4,1,2,2,2,2,2,1,2,1,2,1,2,1,1,6,-1,1,5,1,2,3,2,-3,6,3,4,2,2,1,1,-2,1,-1,2,1,1,-2,1,-1,1,2,-3,1,-4,1,-3,1,-113
-130,1,-7,1,-1,1,-4,1,2,2,3,2,2,-1,2,1,2,2,1,1,3,4,-1,1,5,1,4,1,2,-2,2,4,5,2,3,1,1,1,-1,1,-2,3,-1,1,-1,1,-2,1,2,-2,1,-4,1,-4,1,-112
-131,1,-7,1,-1,1,-3,1,2,2,1,2,2,2,1,2,1,2,2,1,1,3,3,1,4,2,2,3,1,1,-2,6,3,3,3,2,-1,2,-2,1,-1,1,2,-1,1,-1,1,-1,1,2,-3,1,-4,1,-3,1,-112
-133,1,-6,1,-1,1,-4,1,2,2,2,2,2,1,2,1,2,1,2,1,1,6,-1,1,5,1,2,3,2,-3,6,3,4,2,2,1,1,-2,1,-1,2,1,1,-2,1,-1,1,2,-3,1,-4,1,-3,1,-110
-135,1,-7,1,-1,1,-4,3,2,1,2,2,2,1,2,1,2,1,2,1,3,3,1,4,2,2,3,1,1,-2,6,3,3,3,2,-1,1,1,-1,1,-1,1,2,-1,1,-1,1,-2,3,-3,1,-4,1,-3,1,-108
-135,1,-7,1,-1,1,-4,3,1,1,3,2,2,1,1,1,2,2,1,2,2,4,1,4,2,1,4,1,1,-2,4,4,4,2,3,-1,1,1,-1,1,-2,3,-1,1,-1,1,-2,2,1,-2,1,-4,1,-3,1,-108
-135,1,-7,1,-1,1,-4,2,2,1,3,2,2,-1,2,1,2,2,1,1,3,4,-1,4,2,1,5,1,1,-2,4,2,5,2,4,-1,1,1,-1,1,-2,3,-1,1,-1,1,-2,1,2,-2,1,-4,1,-3,1,-108
-135,1,-7,1,-1,1,-4,2,1,2,3,2,2,-1,2,1,2,2,1,1,3,4,-1,1,5,1,4,2,1,-2,2,4,5,2,3,1,1,1,-1,1,-2,3,-1,1,-1,1,-2,1,2,-2,1,-4,1,-4,1,-107
-136,1,-6,1,-1,1,-4,1,2,2,3,2,2,-1,2,1,2,1,2,1,3,4,-1,1,5,1,3,2,2,-2,1,5,5,2,3,1,1,1,-1,1,-2,3,-1,1,-1,1,-2,1,2,-2,1,-4,1,-4,1,-107
-136,1,-6,1,-1,1,-4,1,2,2,2,2,2,1,2,1,2,1,2,1,1,6,-1,1,5,1,2,3,2,-3,6,3,4,2,2,1,1,-2,1,-1,2,1,1,-2,1,-1,1,2,-3,1,-4,1,-3,1,-107
-139,1,-7,1,-1,1,-4,2,2,1,3,2,2,-1,2,1,2,2,1,1,3,4,-1,4,2,1,5,1,1,-2,2,4,5,2,3,1,1,1,-1,1,-2,3,-1,1,-1,1,-2,1,2,-2,1,-4,1,-3,1,-104
-139,1,-7,1,-1,1,-4,1,2,2,3,2,2,-1,2,1,2,2,1,1,3,4,-1,1,5,1,4,1,2,-2,2,4,5,2,3,1,1,1,-1,1,-2,3,-1,1,-1,1,-2,1,2,-2,1,-4,1,-4,1,-103
-128,1,-7,1,-1,1,-4,2,2,1,3,2,2,-1,2,1,2,2,1,1,3,4,-1,4,3,-1,5,1,1,-2,4,2,5,2,4,-1,1,1,-1,1,-2,3,-1,1,-1,1,-2,1,2,-2,1,-4,1,-3,1,-115
-128,1,-7,1,-1,1,-4,2,2,1,3,2,2,-1,2,1,2,2,1,1,3,4,-1,3,3,1,5,1,1,-2,2,4,5,2,3,1,1,1,-1,1,-2,3,-1,1,-1,1,-2,1,2,-2,1,-4,1,-3,1,-115
-128,1,-7,1,-1,1,-4,1,2,2,3,2,2,-1,2,1,2,1,2,1,3,4,-1,1,5,1,4,1,2,-2,2,4,5,2,3,1,1,1,-1,1,-2,3,-1,1,-1,1,-2,1,2,-2,1,-4,1,-4,1,-114
-131,1,-7,1,-1,1,-4,2,2,1,3,2,2,-1,2,1,2,2,1,1,3,4,-1,4,3,-1,5,1,1,-2,4,2,5,2,4,-1,1,1,-1,1,-2,3,-1,1,-1,1,-2,1,2,-2,1,-4,1,-3,1,-112
-131,1,-7,1,-1,1,-4,2,2,1,3,2,2,-1,2,1,2,2,1,1,3,4,-1,3,3,1,5,1,1,-2,2,4,5,2,3,1,1,1,-1,1,-2,3,-1,1,-1,1,-2,1,2,-2,1,-4,1,-3,1,-112
-131,1,-7,1,-1,1,-4,1,2,2,3,2,2,-1,2,1,2,1,2,1,3,4,-1,1,5,1,4,1,2,-2,2,4,5,2,3,1,1,1,-1,1,-2,3,-1,1,-1,1,-2,1,2,-2,1,-4,1,-4,1,-111
-132,1,-6,1,-1,1,-4,1,2,2,3,1,3,-1,2,1,2,1,2,1,2,5,-1,1,5,1,3,2,2,-3,6,3,4,3,1,1,1,-1,1,-2,2,1,1,-2,1,-1,1,2,-3,1,-4,1,-3,1,-111
-134,1,-7,1,-1,1,-4,3,1,1,3,2,2,1,1,2,1,2,2,1,2,4,1,4,2,1,4,1,1,-2,5,3,4,3,2,-1,1,1,-1,1,-2,3,-1,1,-1,1,-2,3,-3,1,-4,1,-3,1,-109
-134,1,-7,1,-1,1,-4,2,2,1,3,2,2,-1,2,1,2,2,1,1,3,4,-1,4,3,-1,5,1,1,-2,4,2,5,2,4,-1,1,1,-1,1,-2,3,-1,1,-1,1,-2,1,2,-2,1,-4,1,-3,1,-109
-134,1,-7,1,-1,1,-4,2,2,1,3,2,2,-1,2,1,2,2,1,1,3,4,-1,3,3,1,5,1,1,-2,2,4,5,2,3,1,1,1,-1,1,-2,3,-1,1,-1,1,-2,1,2,-2,1,-4,1,-3,1,-109
-135,1,-6,1,-1,1,-4,1,2,2,3,1,3,-1,2,1,2,1,2,1,2,5,-1,1,5,1,3,2,2,-3,6,3,4,3,1,1,1,-1,1,-2,2,1,1,-2,1,-1,1,2,-3,1,-4,1,-3,1,-108
-136,1,-7,1,1,-4,1,2,2,1,2,2,2,2,1,1,2,2,1,1,4,2,1,4,2,2,3,2,-3,6,3,3,3,2,-1,2,-2,1,-1,1,2,-1,1,-1,1,-1,1,2,-3,1,-4,1,-3,1,-107
-139,1,-6,1,-1,1,-4,1,2,2,2,2,2,1,2,1,2,1,2,1,1,6,-1,1,5,1,2,3,2,-3,6,3,4,2,2,1,1,-2,1,-1,2,1,1,-2,1,-1,1,2,-3,1,-4,1,-3,1,-104
-139,1,-7,1,-1,1,-4,3,2,1,2,2,2,1,2,1,2,1,2,1,3,3,1,4,2,1,4,1,1,-2,6,2,4,3,2,-1,1,1,-1,1,-2,3,-1,1,-1,1,-2,3,-3,1,-4,1,-3,1,-104
-139,1,-7,1,-1,1,-4,3,1,1,3,2,2,1,1,1,2,2,1,1,3,4,1,3,3,-1,5,1,1,-2,4,4,4,1,4,-1,1,1,-1,1,-2,3,-1,1,-1,1,-2,1,2,-2,1,-4,1,-3,1,-104
-129,1,-6,1,-1,1,-4,1,2,2,3,1,3,-1,2,1,2,1,2,1,2,5,-1,1,5,1,3,2,2,-3,6,3,4,3,1,1,1,-1,1,-2,2,1,1,-2,1,-1,1,2,-3,1,-4,1,-3,1,-114
-129,1,-7,1,-1,1,-4,3,2,1,2,2,2,1,2,1,2,1,2,1,3,3,1,4,2,2,3,1,1,-2,6,3,3,3,2,-1,1,1,-1,1,-1,1,2,-1,1,-1,1,-2,3,-3,1,-4,1,-3,1,-114
-130,1,-6,1,-1,1,-4,1,2,2,3,2,2,-1,2,1,2,1,2,1,3,4,-1,1,5,1,3,2,2,-2,1,5,5,2,3,1,1,1,-1,1,-2,3,-1,1,-1,1,-2,1,2,-2,1,-4,1,-4,1,-113
-131,1,-6,1,-1,1,-4,1,2,2,3,2,2,-1,2,1,2,1,2,1,2,5,-1,1,5,1,3,2,2,-2,1,5,3,4,3,1,1,1,-1,1,-2,3,-1,1,-1,1,-2,1,2,-3,1,-3,1,-4,1,-112
-131,1,-6,1,-1,1,-4,1,2,2,2,2,2,1,2,1,2,1,2,1,1,5,1,1,5,1,2,3,2,-3,6,3,4,2,2,-1,2,-2,1,-1,1,2,-1,1,-1,1,-1,1,2,-3,1,-4,1,-3,1,-112
-131,1,-7,1,-1,1,-4,3,1,1,3,2,2,1,1,2,1,2,2,1,2,4,1,4,2,1,4,1,1,-2,5,3,4,3,2,-1,1,1,-1,1,-2,3,-1,1,-1,1,-2,3,-3,1,-4,1,-3,1,-112
-133,1,-7,1,1,-4,1,2,2,1,2,2,2,2,1,1,2,2,1,1,4,2,1,4,2,2,3,2,-3,6,3,3,3,2,-1,2,-2,1,-1,1,2,-1,1,-1,1,-1,1,2,-3,1,-4,1,-3,1,-110
-133,1,-7,1,-1,1,-4,3,2,1,2,2,2,1,2,1,2,1,2,1,3,3,1,4,2,1,4,1,1,-2,6,2,4,3,2,-1,1,1,-1,1,-2,3,-1,1,-1,1,-2,3,-3,1,-4,1,-3,1,-110
-133,1,-7,1,-1,1,-4,3,1,1,3,2,2,1,1,1,2,2,1,1,3,4,1,3,3,-1,5,1,1,-2,4,4,4,1,4,-1,1,1,-1,1,-2,3,-1,1,-1,1,-2,1,2,-2,1,-4,1,-3,1,-110
-133,1,-7,1,-1,1,-4,2,2,1,3,2,2,-1,2,1,2,2,1,1,3,4,-1,4,2,1,5,1,1,-2,2,4,5,2,3,1,1,1,-1,1,-2,3,-1,1,-1,1,-2,1,2,-2,1,-4,1,-3,1,-110
-134,1,-7,1,-1,1,-4,1,2,2,3,2,2,-1,2,1,2,1,2,1,3,4,-1,1,5,1,4,1,2,-2,2,4,5,2,3,1,1,1,-1,1,-2,3,-1,1,-1,1,-2,1,2,-2,1,-4,1,-4,1,-108
-135,1,-6,1,-1,1,-4,1,2,2,1,3,2,1,2,1,2,1,2,1,1,4,2,1,4,2,2,3,2,-3,6,3,4,2,2,-1,2,-2,1,-1,1,2,-1,1,-1,1,-1,1,2,-3,1,-4,1,-3,1,-108
-140,1,-6,1,-1,1,-4,1,2,2,3,2,2,-1,2,1,2,1,2,1,2,5,-1,1,5,1,3,2,2,-2,1,5,3,4,3,1,1,1,-1,1,-2,3,-1,1,-1,1,-2,1,2,-3,1,-3,1,-4,1,-103
