-123,2,-10,1,1,-1,1,-4,1,-2,1,-1,1,-1,1,2,4,1,2,2,1,1,1,2,1,-2,1,-1,2,2,1,3,-4,1,-5,1,1,1,-1,1,-5,2,-1,3,-5,1,-118
-109,2,-10,1,1,-1,1,-4,1,-2,1,-1,1,-1,1,3,3,2,2,1,1,1,1,2,1,-2,1,-1,2,3,-1,3,-4,1,-5,1,2,-2,1,-4,1,1,1,2,-5,1,-132
-109,2,-10,1,1,-1,1,-4,1,-2,1,-1,1,-1,1,2,4,1,2,2,1,-1,1,3,1,-3,1,2,1,2,3,-4,1,-5,1,1,1,-1,1,-5,2,-1,2,1,-4,1,-132
-109,2,-11,2,-1,1,-4,1,-2,1,-1,1,-1,1,2,4,1,2,2,-1,1,1,2,2,-3,1,2,1,2,2,1,-3,1,-5,1,1,1,-1,1,-5,2,-1,2,1,-4,1,-132
-110,2,-10,1,1,-1,1,-4,1,-2,1,-1,1,-1,1,2,4,1,2,2,1,-1,1,3,1,-3,1,2,1,2,3,-4,1,-5,1,1,1,-1,1,-5,2,-1,2,1,-4,1,-131
-110,2,-11,2,-1,1,-4,1,-2,1,-1,1,-1,1,2,4,1,2,2,-1,1,1,2,2,-3,1,2,1,2,1,2,-3,1,-5,1,1,1,-1,1,-5,2,-1,2,1,-4,1,-131
-110,2,-11,1,1,1,-4,1,-2,1,-1,1,-1,1,2,3,2,2,2,-1,1,1,1,3,-3,1,1,2,2,1,2,-3,1,-6,2,1,-1,1,-5,2,-1,2,1,-5,1,-130
-111,2,-10,1,1,1,-5,1,-1,1,-1,1,-1,1,2,3,2,2,2,-1,1,1,1,2,1,-2,1,-1,3,2,-1,3,-3,1,-6,2,1,-1,1,-5,2,-1,1,2,-5,1,-130
-111,2,-10,1,1,-1,1,-4,1,-2,1,1,-1,1,1,3,2,3,2,-1,1,1,1,2,1,-2,1,-1,3,2,-1,3,-3,1,-6,2,1,-2,1,-4,1,1,1,2,-5,1,-130
-112,2,-10,1,1,-1,1,-4,1,-2,1,-1,1,-1,1,2,4,1,2,2,1,-1,1,3,1,-3,1,2,1,2,3,-4,1,-5,1,1,1,-1,1,-5,2,-1,2,1,-4,1,-129
-112,2,-11,2,-1,1,-4,1,-2,1,-1,1,-1,1,2,4,1,2,2,-1,1,1,2,2,-3,1,2,1,2,2,1,-3,1,-5,1,1,1,-1,1,-5,2,-1,2,1,-4,1,-129
-112,2,-11,1,1,1,-4,1,-2,1,-1,1,-1,1,2,3,2,2,2,-1,1,1,1,3,-3,1,1,2,2,1,2,-3,1,-6,2,1,-1,1,-5,2,-1,2,1,-4,1,-129
-112,1,1,-10,1,1,1,-5,1,-1,1,-1,1,-1,1,2,3,2,2,2,-1,1,1,1,2,1,-2,1,-1,3,2,1,2,-3,1,-6,2,1,-1,1,-5,2,-1,2,1,-5,1,-128
-113,2,-10,1,1,-1,1,-4,1,-2,1,1,-2,1,4,2,2,3,-1,1,1,1,2,1,-2,1,-1,2,3,-1,3,-4,1,-5,2,1,-2,1,-4,1,1,1,2,-5,1,-128
-113,2,-10,1,1,-1,1,-4,1,-2,1,-1,1,-1,1,2,4,2,2,1,1,1,1,2,1,-2,1,-1,2,3,-1,3,-4,1,-5,1,2,-2,1,-5,2,1,2,-5,1,-128
-120,2,-10,1,1,-1,1,-4,1,-2,1,-1,1,-1,1,4,2,2,2,1,1,1,1,2,1,-2,1,-1,2,3,-1,3,-4,1,-5,2,1,-2,1,-4,1,1,1,2,-5,1,-121
-120,2,-10,1,1,-1,1,-4,1,-2,1,-1,1,-1,1,2,4,1,2,2,-1,1,1,2,2,-3,1,2,1,2,2,1,-3,1,-5,1,1,1,-1,1,-5,2,-1,2,1,-4,1,-121
-121,2,-11,1,1,1,-4,1,-2,1,-1,1,-1,1,2,3,2,2,2,-1,1,1,1,3,-3,1,1,2,2,1,2,-3,1,-6,2,1,-1,1,-5,2,-1,2,1,-4,1,-120
-122,2,-10,1,1,-1,1,-4,1,-2,1,1,-2,1,4,2,2,3,-1,1,1,1,2,1,-2,1,-1,2,3,-1,3,-4,1,-5,2,1,-2,1,-4,1,1,1,2,-5,1,-119
-122,2,-10,1,1,-1,1,-4,1,-2,1,-1,1,-1,1,2,4,1,2,2,1,-1,1,3,1,-3,1,2,1,2,3,-4,1,-5,1,1,1,-1,1,-5,2,-1,2,1,-4,1,-119
-122,2,-11,2,-1,1,-4,1,-2,1,-1,1,-1,1,2,4,1,2,2,-1,1,1,2,2,-3,1,2,1,2,1,2,-3,1,-5,1,1,1,-1,1,-5,2,-1,2,1,-4,1,-119
-123,2,-10,1,1,-1,1,-4,1,-2,1,1,-1,1,1,3,2,3,2,-1,1,1,1,2,1,-2,1,-1,3,2,-1,3,-3,1,-6,2,1,-2,1,-4,1,1,1,2,-5,1,-118
-123,2,-10,1,1,-1,1,-4,1,-2,1,-1,1,-1,1,4,2,2,2,1,1,1,1,2,1,-2,1,-1,2,3,-1,3,-4,1,-5,2,1,-2,1,-4,1,1,1,2,-5,1,-118
-108,2,-11,2,-1,1,-4,1,-2,1,-1,1,-1,1,2,4,1,2,2,-1,1,1,2,2,-3,1,1,2,2,1,2,-3,1,-5,1,1,1,-1,1,-5,2,-1,2,1,-4,1,-133
-108,2,-11,1,1,1,-4,1,-2,1,-1,1,-1,1,2,3,2,2,2,-1,1,1,1,3,-3,1,1,2,2,1,2,-3,1,-6,2,1,-1,1,-5,2,-1,2,1,-5,1,-132
-113,2,-10,1,1,-1,1,-4,1,-1,1,-1,1,-1,1,1,4,2,2,2,-1,1,1,1,2,1,-2,1,-1,3,2,-1,3,-3,1,-6,2,1,-2,1,-4,1,1,1,2,-5,1,-128
-113,2,-10,1,1,-1,1,-4,1,-2,1,-1,1,-1,1,2,4,1,2,2,1,-1,1,3,1,-3,1,2,1,2,3,-4,1,-5,1,1,1,-1,1,-5,2,-1,2,1,-4,1,-128
-113,2,-11,2,-1,1,-4,1,-2,1,-1,1,-1,1,2,4,1,2,2,-1,1,1,2,2,-3,1,2,1,2,1,2,-3,1,-5,1,1,1,-1,1,-5,2,-1,2,1,-4,1,-128
-113,2,-11,1,1,1,-4,1,-2,1,-1,1,-1,1,2,3,2,2,2,-1,1,1,1,3,-3,1,1,2,2,1,2,-3,1,-6,2,1,-1,1,-5,2,-1,2,1,-5,1,-127
-120,2,-10,1,1,1,-5,1,-1,1,-1,1,-1,1,2,3,2,2,2,-1,1,1,1,2,1,-2,1,-1,3,2,-1,3,-3,1,-6,2,1,-1,1,-5,2,-1,1,2,-5,1,-121
-120,2,-10,1,1,-1,1,-4,1,-2,1,1,-1,1,1,3,2,3,2,-1,1,1,1,2,1,-2,1,-1,3,2,-1,3,-3,1,-6,2,1,-2,1,-4,1,1,1,2,-5,1,-121
-120,2,-11,2,-1,1,-4,1,-2,1,-1,1,-1,1,2,4,1,2,2,-1,1,1,2,2,-3,1,1,2,2,1,2,-3,1,-5,1,1,1,-1,1,-5,2,-1,2,1,-4,1,-121
-120,2,-11,1,1,1,-4,1,-2,1,-1,1,-1,1,2,3,2,2,2,-1,1,1,1,3,-3,1,1,2,2,1,2,-3,1,-6,2,1,-1,1,-5,2,-1,2,1,-5,1,-120
-121,2,-10,1,1,1,-5,1,-1,1,-1,1,-1,1,2,3,2,2,2,-1,1,1,1,2,1,-2,1,-1,3,2,-1,3,-3,1,-6,2,1,-2,1,-4,2,-1,1,2,-5,1,-120
-121,2,-10,1,1,-1,1,-4,1,-2,1,1,-1,1,1,3,2,2,3,-1,1,1,1,2,1,-2,1,-1,3,2,-1,3,-3,1,-6,2,1,-2,1,-4,1,1,1,2,-5,1,-120
-121,2,-10,1,1,-1,1,-4,1,-2,1,-1,1,-1,1,3,3,2,2,1,1,1,1,2,1,-2,1,-1,2,3,-1,3,-4,1,-5,1,2,-2,1,-4,1,1,1,2,-5,1,-120
-121,2,-10,1,1,-1,1,-4,1,-2,1,-1,1,-1,1,2,4,1,2,2,1,-1,1,3,1,-3,1,2,1,2,3,-4,1,-5,1,1,1,-1,1,-5,2,-1,2,1,-4,1,-120
-121,2,-11,2,-1,1,-4,1,-2,1,-1,1,-1,1,2,4,1,2,2,-1,1,1,2,2,-3,1,2,1,2,2,1,-3,1,-5,1,1,1,-1,1,-5,2,-1,2,1,-4,1,-120
-121,1,1,-10,1,1,1,-5,1,-1,1,-1,1,-1,1,2,3,2,2,2,-1,1,1,1,2,1,-2,1,-1,3,2,1,2,-3,1,-6,2,1,-1,1,-5,2,-1,2,1,-5,1,-119
-122,2,-11,1,1,1,-4,1,-2,1,-1,1,-1,1,2,3,2,2,2,-1,1,1,1,3,-3,1,1,2,2,1,2,-3,1,-6,2,1,-1,1,-5,2,-1,2,1,-5,1,-118
-123,2,-10,1,1,1,-5,1,-1,1,-1,1,-1,1,2,3,2,2,2,-1,1,1,1,2,1,-2,1,-1,3,2,-1,3,-3,1,-6,2,1,-1,1,-5,2,-1,1,2,-5,1,-118
-109,2,-10,1,1,1,-5,1,-1,1,-1,1,-1,1,2,3,2,2,2,-1,1,1,1,2,1,-2,1,-1,3,2,-1,3,-3,1,-6,2,1,-2,1,-4,2,-1,1,2,-5,1,-132
-109,2,-10,1,1,-1,1,-4,1,-2,1,1,-1,1,1,3,2,2,3,-1,1,1,1,2,1,-2,1,-1,3,2,-1,3,-3,1,-6,2,1,-2,1,-4,1,1,1,2,-5,1,-132
-114,2,-10,1,1,1,-5,1,-1,1,-1,1,-1,1,2,3,2,2,2,-1,1,1,1,2,1,-2,1,-1,3,2,-1,3,-3,1,-6,2,1,-1,1,-5,2,-1,1,2,-5,1,-127
-114,2,-10,1,1,-1,1,-4,1,-2,1,1,-1,1,1,3,2,3,2,-1,1,1,1,2,1,-2,1,-1,3,2,-1,3,-3,1,-6,2,1,-2,1,-4,1,1,1,2,-5,1,-127
-114,2,-10,1,1,-1,1,-4,1,-2,1,-1,1,-1,1,4,2,2,2,1,1,1,1,2,1,-2,1,-1,2,3,-1,3,-4,1,-5,2,1,-2,1,-4,1,1,1,2,-5,1,-127
-114,2,-10,1,1,-1,1,-4,1,-2,1,-1,1,-1,1,2,4,1,2,2,1,1,1,2,1,-2,1,-1,2,2,1,3,-4,1,-5,1,1,1,-1,1,-5,2,-1,3,-5,1,-127
-114,2,-10,1,1,-1,1,-4,1,-2,1,-1,1,-1,1,2,4,1,2,2,-1,1,1,2,2,-3,1,2,1,2,2,1,-3,1,-5,1,1,1,-1,1,-5,2,-1,2,1,-4,1,-127
-114,2,-11,2,-1,1,-4,1,-2,1,-1,1,-1,1,2,4,1,2,2,-1,1,1,2,2,-3,1,1,2,2,1,2,-3,1,-5,1,1,1,-1,1,-5,2,-1,2,1,-4,1,-127
-119,2,-10,1,1,-1,1,-4,1,-2,1,-1,1,-1,1,2,4,1,2,2,1,-1,1,3,1,-3,1,2,1,2,3,-4,1,-5,1,1,1,-1,1,-5,2,-1,2,1,-4,1,-122
-119,2,-11,2,-1,1,-4,1,-2,1,-1,1,-1,1,2,4,1,2,2,-1,1,1,2,2,-3,1,2,1,2,1,2,-3,1,-5,1,1,1,-1,1,-5,2,-1,2,1,-4,1,-122
-119,2,-11,1,1,1,-4,1,-2,1,-1,1,-1,1,2,3,2,2,2,-1,1,1,1,3,-3,1,1,2,2,1,2,-3,1,-6,2,1,-1,1,-5,2,-1,2,1,-5,1,-121
-114,2,-11,1,1,1,-4,1,-2,1,-1,1,-1,1,2,3,2,2,2,-1,1,1,1,3,-3,1,1,2,2,1,2,-3,1,-6,2,1,-1,1,-5,2,-1,2,1,-5,1,-126
-115,2,-10,1,1,1,-5,1,-1,1,-1,1,-1,1,2,3,2,2,2,-1,1,1,1,2,1,-2,1,-1,3,2,-1,3,-3,1,-6,2,1,-2,1,-4,2,-1,1,2,-5,1,-126
-115,2,-10,1,1,-1,1,-4,1,-2,1,1,-1,1,1,3,2,2,3,-1,1,1,1,2,1,-2,1,-1,3,2,-1,3,-3,1,-6,2,1,-2,1,-4,1,1,1,2,-5,1,-126
-115,2,-10,1,1,-1,1,-4,1,-2,1,-1,1,-1,1,3,3,2,2,1,1,1,1,2,1,-2,1,-1,2,3,-1,3,-4,1,-5,1,2,-2,1,-4,1,1,1,2,-5,1,-126
-115,2,-10,1,1,-1,1,-4,1,-2,1,-1,1,-1,1,2,4,1,2,2,1,-1,1,3,1,-3,1,2,1,2,3,-4,1,-5,1,1,1,-1,1,-5,2,-1,2,1,-4,1,-126
-115,2,-11,2,-1,1,-4,1,-2,1,-1,1,-1,1,2,4,1,2,2,-1,1,1,2,2,-3,1,2,1,2,2,1,-3,1,-5,1,1,1,-1,1,-5,2,-1,2,1,-4,1,-126
-115,2,-11,1,1,1,-4,1,-2,1,-1,1,-1,1,2,3,2,2,2,-1,1,1,1,3,-3,1,1,2,2,1,2,-3,1,-6,2,1,-1,1,-5,2,-1,2,1,-4,1,-126
-116,2,-10,1,1,-1,1,-4,1,-2,1,1,-2,1,4,2,2,3,-1,1,1,1,2,1,-2,1,-1,2,3,-1,3,-4,1,-5,2,1,-2,1,-4,1,1,1,2,-5,1,-125
-116,2,-10,1,1,-1,1,-4,1,-2,1,-1,1,-1,1,2,4,2,2,1,1,1,1,2,1,-2,1,-1,2,3,-1,3,-4,1,-5,1,2,-2,1,-5,2,1,2,-5,1,-125
-117,2,-10,1,1,-1,1,-4,1,-2,1,-1,1,-1,1,2,4,1,2,2,-1,1,1,2,2,-3,1,2,1,2,2,1,-3,1,-5,1,1,1,-1,1,-5,2,-1,2,1,-4,1,-124
-117,2,-11,2,-1,1,-4,1,-2,1,-1,1,-1,1,2,4,1,2,2,-1,1,1,2,2,-3,1,1,2,2,1,2,-3,1,-5,1,1,1,-1,1,-5,2,-1,2,1,-4,1,-124
-117,2,-11,1,1,1,-4,1,-2,1,-1,1,-1,1,2,3,2,2,2,-1,1,1,1,3,-3,1,1,2,2,1,2,-3,1,-6,2,1,-1,1,-5,2,-1,2,1,-5,1,-123
-118,2,-10,1,1,1,-5,1,-1,1,-1,1,-1,1,2,3,2,2,2,-1,1,1,1,2,1,-2,1,-1,3,2,-1,3,-3,1,-6,2,1,-2,1,-4,2,-1,1,2,-5,1,-123
-118,2,-10,1,1,-1,1,-4,1,-2,1,1,-1,1,1,3,2,2,3,-1,1,1,1,2,1,-2,1,-1,3,2,-1,3,-3,1,-6,2,1,-2,1,-4,1,1,1,2,-5,1,-123
-118,2,-10,1,1,-1,1,-4,1,-2,1,-1,1,-1,1,3,3,2,2,1,1,1,1,2,1,-2,1,-1,2,3,-1,3,-4,1,-5,1,2,-2,1,-4,1,1,1,2,-5,1,-123
-118,2,-10,1,1,-1,1,-4,1,-2,1,-1,1,-1,1,2,4,1,2,2,1,-1,1,3,1,-3,1,2,1,2,3,-4,1,-5,1,1,1,-1,1,-5,2,-1,2,1,-4,1,-123
-118,2,-11,2,-1,1,-4,1,-2,1,-1,1,-1,1,2,4,1,2,2,-1,1,1,2,2,-3,1,2,1,2,2,1,-3,1,-5,1,1,1,-1,1,-5,2,-1,2,1,-4,1,-123
-118,2,-11,1,1,1,-4,1,-2,1,-1,1,-1,1,2,3,2,2,2,-1,1,1,1,3,-3,1,1,2,2,1,2,-3,1,-6,2,1,-1,1,-5,2,-1,2,1,-4,1,-123
-118,1,1,-10,1,1,1,-5,1,-1,1,-1,1,-1,1,2,3,2,2,2,-1,1,1,1,2,1,-2,1,-1,3,2,1,2,-3,1,-6,2,1,-1,1,-5,2,-1,2,1,-5,1,-122
-119,2,-10,1,1,-1,1,-4,1,-1,1,-1,1,-1,1,1,4,2,2,2,-1,1,1,1,2,1,-2,1,-1,3,2,-1,3,-3,1,-6,2,1,-2,1,-4,1,1,1,2,-5,1,-122
-115,1,1,-10,1,1,1,-5,1,-1,1,-1,1,-1,1,2,3,2,2,2,-1,1,1,1,2,1,-2,1,-1,3,2,1,2,-3,1,-6,2,1,-1,1,-5,2,-1,2,1,-5,1,-125
-116,2,-10,1,1,-1,1,-4,1,-1,1,-1,1,-1,1,1,4,2,2,2,-1,1,1,1,2,1,-2,1,-1,3,2,-1,3,-3,1,-6,2,1,-2,1,-4,1,1,1,2,-5,1,-125
-116,2,-10,1,1,-1,1,-4,1,-2,1,-1,1,-1,1,2,4,1,2,2,1,-1,1,3,1,-3,1,2,1,2,3,-4,1,-5,1,1,1,-1,1,-5,2,-1,2,1,-4,1,-125
-116,2,-11,2,-1,1,-4,1,-2,1,-1,1,-1,1,2,4,1,2,2,-1,1,1,2,2,-3,1,2,1,2,1,2,-3,1,-5,1,1,1,-1,1,-5,2,-1,2,1,-4,1,-125
-116,2,-11,1,1,1,-4,1,-2,1,-1,1,-1,1,2,3,2,2,2,-1,1,1,1,3,-3,1,1,2,2,1,2,-3,1,-6,2,1,-1,1,-5,2,-1,2,1,-5,1,-124
-117,2,-10,1,1,1,-5,1,-1,1,-1,1,-1,1,2,3,2,2,2,-1,1,1,1,2,1,-2,1,-1,3,2,-1,3,-3,1,-6,2,1,-1,1,-5,2,-1,1,2,-5,1,-124
-117,2,-10,1,1,-1,1,-4,1,-2,1,1,-1,1,1,3,2,3,2,-1,1,1,1,2,1,-2,1,-1,3,2,-1,3,-3,1,-6,2,1,-2,1,-4,1,1,1,2,-5,1,-124
-117,2,-10,1,1,-1,1,-4,1,-2,1,-1,1,-1,1,4,2,2,2,1,1,1,1,2,1,-2,1,-1,2,3,-1,3,-4,1,-5,2,1,-2,1,-4,1,1,1,2,-5,1,-124
