0.0000000,0.000#0.120#0.130#0.140#0.150#0.160#0.170#0.180#0.190#0.200#0.210#0.220#0.230#0.240#0.250#0.290#0.740#0.750#0.010#0.020#0.030#0.040#0.050#0.060#0.070#0.080#0.090#0.100#0.110#0.260#0.270#0.280#0.300#0.310#0.320#0.370#0.380#0.390#0.400#0.410#0.420#0.430#0.440#0.450#0.460#0.550#0.560#0.570#0.580#0.590#0.600#0.610#0.620#0.630#0.640#0.650#0.660#0.760#0.770#0.780#0.330#0.340#0.350#0.360#0.470#0.480#0.490#0.500#0.510#0.520#0.530#0.540#0.710#0.720#0.730#0.790#0.800#0.810#0.830#0.840#0.850#0.860#0.880#0.890#0.960#0.970#0.980#0.990#0.700#0.820#0.940#0.670#0.680#0.690#0.900#0.910#0.920#0.930,6.667e-02,-00000012,000000009,0,000000001,000000315,000000000,000000000
-108,1,-22,1,-12,1,-3,1,-2,1,-3,1,-2,1,-1,1,-5,2,-1,1,-11,1,-3,1,-5,1,-6,2,-3,1,-3,1,-3,1,-2,1,1,2,1,-54,1,-1,1,-13,1,-28
-119,1,-22,1,-12,1,-3,1,-3,1,-2,1,-2,1,-1,1,-5,2,-1,1,-11,1,-3,1,-5,1,-6,2,-3,1,-3,1,-3,1,-2,1,-1,3,1,-55,1,1,-14,1,-16
-119,1,-22,1,-12,1,-3,1,-3,1,-2,1,-2,1,-1,1,-5,2,-1,1,-11,1,-3,1,-5,1,-6,1,1,-3,1,-2,1,-4,1,-1,1,-1,3,1,-55,1,-1,1,-13,1,-16
-108,1,-22,1,-12,1,-3,1,-3,1,-2,1,-2,1,-1,1,-5,2,-1,1,-11,1,-3,1,-5,1,-6,2,-3,1,-3,1,-4,1,-1,1,-1,3,1,-55,1,1,-14,1,-27
-108,1,-22,1,-12,1,-3,1,-3,1,-2,1,-2,1,-1,1,-5,2,-1,1,-11,1,-3,1,-5,1,-7,2,-3,1,-3,1,-3,1,-1,1,-1,3,1,-55,1,-1,1,-13,1,-27
-108,1,-22,1,-12,1,-3,1,-3,1,-2,1,-2,1,-1,1,-6,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,2,2,-55,1,-1,1,-13,1,-27
-108,1,-22,1,-13,1,-2,1,-3,1,-2,1,-2,1,-1,1,-6,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,1,3,-55,1,-1,1,-13,1,-27
-109,1,-21,1,-13,1,-3,1,-2,1,-2,1,-2,1,-1,1,-6,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,1,3,-55,1,-1,1,-13,1,-27
-109,1,-22,1,-12,1,-3,1,-2,1,-2,1,-2,1,-2,1,-5,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,1,3,-55,1,-1,1,-13,1,-27
-109,1,-22,1,-12,1,-3,1,-2,1,-3,1,-2,1,-1,1,-5,2,-1,1,-11,1,-3,1,-5,1,-6,2,-3,1,-3,1,-3,1,-2,1,1,2,1,-54,1,-1,1,-14,1,-26
-109,1,-22,1,-12,1,-3,1,-3,1,-2,1,-2,1,-1,1,-5,2,-1,1,-11,1,-3,1,-5,1,-6,2,-4,1,-2,1,-4,1,-1,1,-1,3,1,-55,1,1,-14,1,-26
-109,1,-22,1,-12,1,-3,1,-3,1,-2,1,-2,1,-1,1,-5,2,-1,1,-11,1,-3,1,-5,1,-7,2,-3,1,-3,1,-3,1,-1,1,-1,3,1,-55,1,-1,1,-13,1,-26
-109,1,-22,1,-13,1,-2,1,-3,1,-2,1,-2,1,-1,1,-6,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,2,2,-55,1,-1,1,-13,1,-26
-109,1,-22,1,-13,1,-2,1,-3,1,-2,1,-2,1,-1,1,-6,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,1,3,-55,1,-1,1,-13,1,-26
-112,1,-22,1,-12,1,-3,1,-2,1,-2,1,-2,1,-2,1,-5,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,1,3,-55,1,-1,1,-13,1,-24
-112,1,-22,1,-12,1,-3,1,-2,1,-3,1,-2,1,-1,1,-5,2,-1,1,-11,1,-3,1,-5,1,-6,2,-3,1,-3,1,-3,1,-2,1,1,2,1,-54,1,-1,1,-14,1,-23
-112,1,-22,1,-12,1,-3,1,-3,1,-2,1,-2,1,-1,1,-5,2,-1,1,-11,1,-3,1,-5,1,-6,2,-4,1,-2,1,-4,1,-1,1,-1,3,1,-55,1,1,-14,1,-23
-112,1,-22,1,-13,1,-2,1,-3,1,-2,1,-2,1,-1,1,-6,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,2,2,-55,1,-1,1,-13,1,-23
-112,1,-22,1,-13,1,-2,1,-3,1,-2,1,-2,1,-1,1,-6,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,1,3,-55,1,-1,1,-13,1,-23
-113,1,-21,1,-13,1,-3,1,-2,1,-2,1,-2,1,-1,1,-6,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,1,3,-55,1,-1,1,-13,1,-23
-113,1,-22,1,-13,1,-2,1,-3,1,-2,1,-2,1,-1,1,-6,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,2,2,-55,1,-1,1,-13,1,-22
-113,1,-22,1,-13,1,-2,1,-3,1,-2,1,-2,1,-1,1,-6,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,1,3,-55,1,-1,1,-13,1,-22
-114,1,-22,1,-12,1,-3,1,-2,1,-2,1,-2,1,-2,1,-5,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,1,3,-55,1,-1,1,-13,1,-22
-114,1,-22,1,-12,1,-3,1,-2,1,-3,1,-2,1,-1,1,-5,2,-1,1,-11,1,-3,1,-5,1,-6,2,-3,1,-3,1,-3,1,-2,1,1,2,1,-54,1,-1,1,-13,1,-22
-114,1,-22,1,-12,1,-3,1,-3,1,-2,1,-2,1,-1,1,-5,2,-1,1,-11,1,-3,1,-5,1,-6,2,-3,1,-3,1,-4,1,-1,1,-1,3,1,-55,1,1,-14,1,-21
-114,1,-22,1,-12,1,-3,1,-3,1,-2,1,-2,1,-1,1,-5,2,-1,1,-11,1,-3,1,-5,1,-7,2,-3,1,-3,1,-3,1,-1,1,-1,3,1,-55,1,-1,1,-13,1,-21
-114,1,-22,1,-12,1,-3,1,-3,1,-2,1,-2,1,-1,1,-6,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,2,2,-55,1,-1,1,-13,1,-21
-114,1,-22,1,-13,1,-2,1,-3,1,-2,1,-2,1,-1,1,-6,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,1,3,-55,1,-1,1,-13,1,-21
-115,1,-21,1,-13,1,-3,1,-2,1,-2,1,-2,1,-1,1,-6,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,1,3,-55,1,-1,1,-13,1,-21
-115,1,-22,1,-12,1,-3,1,-2,1,-2,1,-2,1,-2,1,-5,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,1,3,-55,1,-1,1,-13,1,-21
-116,1,-22,1,-12,1,-3,1,-3,1,-2,1,-2,1,-1,1,-5,2,-1,1,-11,1,-3,1,-5,1,-6,1,1,-3,1,-2,1,-4,1,-1,1,-1,3,1,-55,1,-1,1,-13,1,-19
-116,1,-22,1,-12,1,-3,1,-3,1,-2,1,-2,1,-1,1,-5,1,1,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,3,1,-55,1,-1,1,-13,1,-19
-116,1,-22,1,-13,1,-2,1,-3,1,-2,1,-2,1,-1,1,-6,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,2,2,-55,1,-1,1,-13,1,-19
-116,1,-22,1,-13,1,-2,1,-3,1,-2,1,-2,1,-1,1,-6,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,1,3,-55,1,-1,1,-13,1,-19
-117,1,-22,1,-12,1,-3,1,-2,1,-2,1,-2,1,-2,1,-5,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,1,3,-55,1,-1,1,-13,1,-19
-117,1,-22,1,-12,1,-3,1,-2,1,-3,1,-2,1,-1,1,-5,2,-1,1,-11,1,-3,1,-5,1,-6,2,-3,1,-3,1,-3,1,-2,1,1,2,1,-54,1,-1,1,-13,1,-19
-117,1,-22,1,-12,1,-3,1,-3,1,-2,1,-2,1,-1,1,-5,2,-1,1,-11,1,-3,1,-5,1,-6,2,-3,1,-3,1,-4,1,-1,1,-1,3,1,-55,1,1,-14,1,-18
-117,1,-22,1,-12,1,-3,1,-3,1,-2,1,-2,1,-1,1,-5,2,-1,1,-11,1,-3,1,-5,1,-7,2,-3,1,-3,1,-3,1,-1,1,-1,3,1,-55,1,-1,1,-13,1,-18
-117,1,-22,1,-12,1,-3,1,-3,1,-2,1,-2,1,-1,1,-6,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,2,2,-55,1,-1,1,-13,1,-18
-117,1,-22,1,-13,1,-2,1,-3,1,-2,1,-2,1,-1,1,-6,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,1,3,-55,1,-1,1,-13,1,-18
-118,1,-21,1,-13,1,-3,1,-2,1,-2,1,-2,1,-1,1,-6,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,1,3,-55,1,-1,1,-13,1,-18
-118,1,-22,1,-12,1,-3,1,-2,1,-2,1,-2,1,-2,1,-5,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,1,3,-55,1,-1,1,-13,1,-18
-119,1,-22,1,-12,1,-3,1,-3,1,-2,1,-2,1,-1,1,-5,1,1,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,3,1,-55,1,-1,1,-13,1,-16
-119,1,-22,1,-13,1,-2,1,-3,1,-2,1,-2,1,-1,1,-6,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,2,2,-55,1,-1,1,-13,1,-16
-119,1,-22,1,-13,1,-2,1,-3,1,-2,1,-2,1,-1,1,-6,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,1,3,-55,1,-1,1,-13,1,-16
-113,1,-22,1,-12,1,-3,1,-2,1,-3,1,-2,1,-1,1,-5,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,1,3,-55,1,-1,1,-13,1,-23
-113,1,-22,1,-12,1,-3,1,-3,1,-2,1,-2,1,-1,1,-5,2,-1,1,-11,1,-3,1,-5,1,-6,2,-3,1,-3,1,-3,1,-2,1,-1,3,1,-55,1,1,-14,1,-22
-113,1,-22,1,-12,1,-3,1,-3,1,-2,1,-2,1,-1,1,-5,2,-1,1,-11,1,-3,1,-5,1,-6,1,1,-3,1,-2,1,-4,1,-1,1,-1,3,1,-55,1,-1,1,-13,1,-22
-113,1,-22,1,-12,1,-3,1,-3,1,-2,1,-2,1,-1,1,-5,1,1,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,3,1,-55,1,-1,1,-13,1,-22
-115,1,-22,1,-12,1,-3,1,-2,1,-3,1,-2,1,-1,1,-5,2,-1,1,-11,1,-3,1,-5,1,-6,2,-3,1,-3,1,-3,1,-2,1,1,2,1,-54,1,-1,1,-14,1,-20
-115,1,-22,1,-12,1,-3,1,-3,1,-2,1,-2,1,-1,1,-5,2,-1,1,-11,1,-3,1,-5,1,-6,2,-4,1,-2,1,-4,1,-1,1,-1,3,1,-55,1,1,-14,1,-20
-115,1,-22,1,-12,1,-3,1,-3,1,-2,1,-2,1,-1,1,-5,2,-1,1,-11,1,-3,1,-5,1,-7,2,-3,1,-3,1,-3,1,-1,1,-1,3,1,-55,1,-1,1,-13,1,-20
-115,1,-22,1,-13,1,-2,1,-3,1,-2,1,-2,1,-1,1,-6,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,2,2,-55,1,-1,1,-13,1,-20
-115,1,-22,1,-13,1,-2,1,-3,1,-2,1,-2,1,-1,1,-6,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,1,3,-55,1,-1,1,-13,1,-20
-116,1,-21,1,-13,1,-3,1,-2,1,-2,1,-2,1,-1,1,-6,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,1,3,-55,1,-1,1,-13,1,-20
-116,1,-22,1,-12,1,-3,1,-2,1,-3,1,-2,1,-1,1,-5,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,1,3,-55,1,-1,1,-13,1,-20
-116,1,-22,1,-12,1,-3,1,-3,1,-2,1,-2,1,-1,1,-5,2,-1,1,-11,1,-3,1,-5,1,-6,2,-3,1,-3,1,-3,1,-2,1,-1,3,1,-55,1,1,-14,1,-19
-118,1,-22,1,-13,1,-2,1,-3,1,-2,1,-2,1,-1,1,-6,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,1,3,-55,1,-1,1,-13,1,-17
-119,1,-21,1,-13,1,-3,1,-2,1,-2,1,-2,1,-1,1,-6,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,1,3,-55,1,-1,1,-13,1,-17
-119,1,-22,1,-12,1,-3,1,-2,1,-3,1,-2,1,-1,1,-5,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,1,3,-55,1,-1,1,-13,1,-17
-120,1,-22,1,-12,1,-3,1,-2,1,-2,1,-2,1,-2,1,-5,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,1,3,-55,1,-1,1,-13,1,-16
-120,1,-22,1,-12,1,-3,1,-2,1,-3,1,-2,1,-1,1,-5,2,-1,1,-11,1,-3,1,-5,1,-6,2,-3,1,-3,1,-3,1,-2,1,1,2,1,-54,1,-1,1,-13,1,-16
-120,1,-22,1,-12,1,-3,1,-3,1,-2,1,-2,1,-1,1,-5,2,-1,1,-11,1,-3,1,-5,1,-6,2,-3,1,-3,1,-4,1,-1,1,-1,3,1,-55,1,1,-14,1,-15
-120,1,-22,1,-12,1,-3,1,-3,1,-2,1,-2,1,-1,1,-6,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,2,2,-55,1,-1,1,-13,1,-15
-120,1,-22,1,-13,1,-2,1,-3,1,-2,1,-2,1,-1,1,-6,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,1,3,-55,1,-1,1,-13,1,-15
-121,1,-21,1,-13,1,-3,1,-2,1,-2,1,-2,1,-1,1,-6,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,1,3,-55,1,-1,1,-13,1,-15
-121,1,-22,1,-12,1,-3,1,-2,1,-2,1,-2,1,-2,1,-5,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,1,3,-55,1,-1,1,-13,1,-15
-121,1,-22,1,-12,1,-3,1,-3,1,-2,1,-2,1,-1,1,-5,2,-1,1,-11,1,-3,1,-5,1,-6,2,-4,1,-2,1,-4,1,-1,1,-1,3,1,-55,1,1,-14,1,-14
-121,1,-22,1,-12,1,-3,1,-3,1,-2,1,-2,1,-1,1,-5,2,-1,1,-11,1,-3,1,-5,1,-7,2,-3,1,-3,1,-3,1,-1,1,-1,3,1,-55,1,-1,1,-13,1,-14
-122,1,-22,1,-12,1,-3,1,-3,1,-2,1,-2,1,-1,1,-5,1,1,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,3,1,-55,1,-1,1,-13,1,-13
-122,1,-22,1,-13,1,-2,1,-3,1,-2,1,-2,1,-1,1,-6,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,2,2,-55,1,-1,1,-13,1,-13
-122,1,-22,1,-13,1,-2,1,-3,1,-2,1,-2,1,-1,1,-6,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,1,3,-55,1,-1,1,-13,1,-13
-123,1,-22,1,-12,1,-3,1,-2,1,-2,1,-2,1,-2,1,-5,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,1,3,-55,1,-1,1,-13,1,-13
-118,1,-22,1,-13,1,-2,1,-3,1,-2,1,-2,1,-1,1,-6,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,2,2,-55,1,-1,1,-13,1,-17
-120,1,-22,1,-12,1,-3,1,-3,1,-2,1,-2,1,-1,1,-5,2,-1,1,-11,1,-3,1,-5,1,-7,2,-3,1,-3,1,-3,1,-1,1,-1,3,1,-55,1,-1,1,-13,1,-15
-122,1,-22,1,-12,1,-3,1,-3,1,-2,1,-2,1,-1,1,-5,2,-1,1,-11,1,-3,1,-5,1,-6,2,-3,1,-3,1,-3,1,-2,1,-1,3,1,-55,1,1,-14,1,-13
-118,1,-22,1,-12,1,-3,1,-2,1,-3,1,-2,1,-1,1,-5,2,-1,1,-11,1,-3,1,-5,1,-6,2,-3,1,-3,1,-3,1,-2,1,1,2,1,-54,1,-1,1,-14,1,-17
-118,1,-22,1,-12,1,-3,1,-3,1,-2,1,-2,1,-1,1,-5,2,-1,1,-11,1,-3,1,-5,1,-6,2,-4,1,-2,1,-4,1,-1,1,-1,3,1,-55,1,1,-14,1,-17
-118,1,-22,1,-12,1,-3,1,-3,1,-2,1,-2,1,-1,1,-5,2,-1,1,-11,1,-3,1,-5,1,-7,2,-3,1,-3,1,-3,1,-1,1,-1,3,1,-55,1,-1,1,-13,1,-17
-121,1,-22,1,-13,1,-2,1,-3,1,-2,1,-2,1,-1,1,-6,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,2,2,-55,1,-1,1,-13,1,-14
-121,1,-22,1,-13,1,-2,1,-3,1,-2,1,-2,1,-1,1,-6,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,1,3,-55,1,-1,1,-13,1,-14
-122,1,-21,1,-13,1,-3,1,-2,1,-2,1,-2,1,-1,1,-6,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,1,3,-55,1,-1,1,-13,1,-14
-122,1,-22,1,-12,1,-3,1,-2,1,-3,1,-2,1,-1,1,-5,2,-1,1,-11,1,-2,1,-6,1,-6,2,-3,1,-3,1,-3,1,-2,1,1,3,-55,1,-1,1,-13,1,-14
