-98,1,-7,1,1,-12,1,-2,1,-6,1,-4,2,-1,1,-5,2,-2,1,-2,1,-2,2,1,-3,1,1,-1,1,-4,2,1,1,-1,1,-4,1,-3,1,-2,1,-1,1,1,2,2,-1,1,-2,1,-1,1,1,1,1,1,-1,1,-1,1,-2,1,1,2,1,-2,1,-1,1,-2,1,-4,1,-2,1,-6,2,1,1,-3,1,2,1,-2,1,-1,1,-6,1,-1,1,1,-2,1,1,1,-5,1,1,-2,2,-4,3,1,-6,1,-1,1,-16
-99,1,-7,1,1,-12,1,-2,1,-6,1,-4,2,-1,1,-5,2,-2,1,-2,1,-2,2,1,-3,1,1,-1,1,-4,2,1,1,-1,1,-4,1,-3,1,-2,1,-1,1,1,2,2,-1,1,-2,1,-1,1,1,1,1,1,-1,1,-1,1,-2,1,1,2,1,-2,1,-1,1,-2,1,-4,1,-2,1,-6,2,1,1,-3,1,2,1,-2,1,-1,1,-6,1,-1,1,1,-2,1,1,1,-5,1,1,-2,2,-4,3,1,-6,1,-1,1,-15
-99,1,-8,1,1,-12,1,-2,1,-5,1,-4,1,1,1,-5,2,-3,1,-1,1,-2,1,1,1,-3,2,-1,1,-4,2,-1,1,1,1,-5,1,-2,1,-3,1,-1,1,2,1,2,-1,1,-2,1,1,1,-1,2,1,-2,1,-1,1,-2,1,2,1,1,-1,1,-2,1,-1,1,-4,1,-3,1,-6,3,1,-3,1,1,1,1,-2,1,-1,1,-5,1,-2,1,1,-1,1,-1,1,1,-5,2,-2,1,1,-3,2,1,1,-6,1,1,-15
-112,1,-7,1,1,-12,1,-2,1,-6,1,-4,2,-1,1,-5,2,-2,1,-2,1,-2,2,1,-3,1,1,-1,1,-4,2,1,1,-1,1,-4,1,-3,1,-2,1,-1,1,1,2,2,-1,1,-2,1,-1,1,1,1,1,1,-1,1,-1,1,-2,1,1,2,1,-2,1,-1,1,-2,1,-4,1,-2,1,-6,2,1,1,-3,1,2,1,-2,1,-1,1,-6,1,-1,1,1,-2,1,1,1,-5,1,1,-2,2,-4,3,1,-6,1,-1,1,-2
-112,1,-8,1,1,-12,1,-2,1,-5,1,-4,1,1,1,-5,2,-3,1,-1,1,-2,1,1,1,-3,2,-1,1,-4,2,-1,1,1,1,-5,1,-2,1,-3,1,-1,1,2,1,2,-1,1,-2,1,1,1,-1,2,1,-2,1,-1,1,-2,1,2,1,1,-1,1,-2,1,-1,1,-4,1,-3,1,-6,3,1,-3,1,1,1,1,-2,1,-1,1,-5,1,-2,1,1,-1,1,-1,1,1,-5,2,-2,1,1,-3,2,1,1,-6,1,1,-2
-113,1,-7,1,1,-12,1,-2,1,-6,1,-4,2,-1,1,-5,2,-2,1,-2,1,-2,2,1,-3,1,1,-1,1,-4,2,1,1,-1,1,-4,1,-3,1,-2,1,-1,1,1,2,2,-1,1,-2,1,-1,1,1,1,1,1,-1,1,-1,1,-2,1,1,2,1,-2,1,-1,1,-2,1,-4,1,-2,1,-6,2,1,1,-3,1,2,1,-2,1,-1,1,-6,1,-1,1,1,-2,1,1,1,-5,1,1,-2,2,-4,3,1,-6,1,-1,1,-1
-90,1,-7,1,1,-12,1,-2,1,-6,1,-4,2,-1,1,-5,2,-2,1,-2,1,-2,2,1,-3,1,1,-1,1,-4,2,1,1,-1,1,-4,1,-3,1,-2,1,-1,1,1,2,2,-1,1,-2,1,-1,1,1,1,1,1,-1,1,-1,1,-2,1,1,2,1,-2,1,-1,1,-2,1,-4,1,-2,1,-6,2,1,1,-3,1,2,1,-2,1,-1,1,-6,1,-1,1,1,-2,1,1,1,-5,1,1,-2,2,-4,3,1,-6,1,-1,1,-24
-90,1,-8,1,1,-12,1,-2,1,-5,1,-4,1,1,1,-5,2,-3,1,-1,1,-2,1,1,1,-3,2,-1,1,-4,2,-1,1,1,1,-5,1,-2,1,-3,1,-1,1,2,1,2,-1,1,-2,1,1,1,-1,2,1,-2,1,-1,1,-2,1,2,1,1,-1,1,-2,1,-1,1,-4,1,-3,1,-6,3,1,-3,1,1,1,1,-2,1,-1,1,-5,1,-2,1,1,-1,1,-1,1,1,-5,2,-2,1,1,-3,2,1,1,-6,1,1,-24
-91,1,-7,1,1,-12,1,-2,1,-6,1,-4,2,-1,1,-5,2,-2,1,-2,1,-2,2,1,-3,1,1,-1,1,-4,2,1,1,-1,1,-4,1,-3,1,-2,1,-1,1,1,2,2,-1,1,-2,1,-1,1,1,1,1,1,-1,1,-1,1,-2,1,1,2,1,-2,1,-1,1,-2,1,-4,1,-2,1,-6,2,1,1,-3,1,2,1,-2,1,-1,1,-6,1,-1,1,1,-2,1,1,1,-5,1,1,-2,2,-4,3,1,-6,1,-1,1,-23
-95,1,-8,1,1,-12,1,-2,1,-5,1,-4,1,1,1,-5,2,-3,1,-1,1,-2,1,1,1,-3,2,-1,1,-4,2,-1,1,1,1,-5,1,-2,1,-3,1,-1,1,2,1,2,-1,1,-2,1,1,1,-1,2,1,-2,1,-1,1,-2,1,2,1,1,-1,1,-2,1,-1,1,-4,1,-3,1,-6,3,1,-3,1,1,1,1,-2,1,-1,1,-5,1,-2,1,1,-1,1,-1,1,1,-5,2,-2,1,1,-3,2,1,1,-6,1,1,-19
-96,1,-8,1,1,-12,1,-2,1,-5,1,-4,1,1,1,-5,2,-3,1,-1,1,-2,1,1,1,-3,2,-1,1,-4,2,-1,1,1,1,-5,1,-2,1,-3,1,-1,1,2,1,2,-1,1,-2,1,1,1,-1,2,1,-2,1,-1,1,-2,1,2,1,1,-1,1,-2,1,-1,1,-4,1,-3,1,-6,3,1,-3,1,1,1,1,-2,1,-1,1,-5,1,-2,1,1,-1,1,-1,1,1,-5,2,-2,1,1,-3,2,1,1,-6,1,1,-18
-97,1,-7,1,1,-12,1,-2,1,-6,1,-4,2,-1,1,-5,2,-2,1,-2,1,-2,2,1,-3,1,1,-1,1,-4,2,1,1,-1,1,-4,1,-3,1,-2,1,-1,1,1,2,2,-1,1,-2,1,-1,1,1,1,1,1,-1,1,-1,1,-2,1,1,2,1,-2,1,-1,1,-2,1,-4,1,-2,1,-6,2,1,1,-3,1,2,1,-2,1,-1,1,-6,1,-1,1,1,-2,1,1,1,-5,1,1,-2,2,-4,3,1,-6,1,-1,1,-17
-97,1,-8,1,1,-12,1,-2,1,-5,1,-4,1,1,1,-5,2,-3,1,-1,1,-2,1,1,1,-3,2,-1,1,-4,2,-1,1,1,1,-5,1,-2,1,-3,1,-1,1,2,1,2,-1,1,-2,1,1,1,-1,2,1,-2,1,-1,1,-2,1,2,1,1,-1,1,-2,1,-1,1,-4,1,-3,1,-6,3,1,-3,1,1,1,1,-2,1,-1,1,-5,1,-2,1,1,-1,1,-1,1,1,-5,2,-2,1,1,-3,2,1,1,-6,1,1,-17
-98,1,-8,1,1,-12,1,-2,1,-5,1,-4,1,1,1,-5,2,-3,1,-1,1,-2,1,1,1,-3,2,-1,1,-4,2,-1,1,1,1,-5,1,-2,1,-3,1,-1,1,2,1,2,-1,1,-2,1,1,1,-1,2,1,-2,1,-1,1,-2,1,2,1,1,-1,1,-2,1,-1,1,-4,1,-3,1,-6,3,1,-3,1,1,1,1,-2,1,-1,1,-5,1,-2,1,1,-1,1,-1,1,1,-5,2,-2,1,1,-3,2,1,1,-6,1,1,-16
-100,1,-7,1,1,-12,1,-2,1,-6,1,-4,2,-1,1,-5,2,-2,1,-2,1,-2,2,1,-3,1,1,-1,1,-4,2,1,1,-1,1,-4,1,-3,1,-2,1,-1,1,1,2,2,-1,1,-2,1,-1,1,1,1,1,1,-1,1,-1,1,-2,1,1,2,1,-2,1,-1,1,-2,1,-4,1,-2,1,-6,2,1,1,-3,1,2,1,-2,1,-1,1,-6,1,-1,1,1,-2,1,1,1,-5,1,1,-2,2,-4,3,1,-6,1,-1,1,-14
-100,1,-8,1,1,-12,1,-2,1,-5,1,-4,1,1,1,-5,2,-3,1,-1,1,-2,1,1,1,-3,2,-1,1,-4,2,-1,1,1,1,-5,1,-2,1,-3,1,-1,1,2,1,2,-1,1,-2,1,1,1,-1,2,1,-2,1,-1,1,-2,1,2,1,1,-1,1,-2,1,-1,1,-4,1,-3,1,-6,3,1,-3,1,1,1,1,-2,1,-1,1,-5,1,-2,1,1,-1,1,-1,1,1,-5,2,-2,1,1,-3,2,1,1,-6,1,1,-14
-101,1,-8,1,1,-12,1,-2,1,-5,1,-4,1,1,1,-5,2,-3,1,-1,1,-2,1,1,1,-3,2,-1,1,-4,2,-1,1,1,1,-5,1,-2,1,-3,1,-1,1,2,1,2,-1,1,-2,1,1,1,-1,2,1,-2,1,-1,1,-2,1,2,1,1,-1,1,-2,1,-1,1,-4,1,-3,1,-6,3,1,-3,1,1,1,1,-2,1,-1,1,-5,1,-2,1,1,-1,1,-1,1,1,-5,2,-2,1,1,-3,2,1,1,-6,1,1,-13
-110,1,-8,1,1,-12,1,-2,1,-5,1,-4,1,1,1,-5,2,-3,1,-1,1,-2,1,1,1,-3,2,-1,1,-4,2,-1,1,1,1,-5,1,-2,1,-3,1,-1,1,2,1,2,-1,1,-2,1,1,1,-1,2,1,-2,1,-1,1,-2,1,2,1,1,-1,1,-2,1,-1,1,-4,1,-3,1,-6,3,1,-3,1,1,1,1,-2,1,-1,1,-5,1,-2,1,1,-1,1,-1,1,1,-5,2,-2,1,1,-3,2,1,1,-6,1,1,-4
-111,1,-8,1,1,-12,1,-2,1,-5,1,-4,1,1,1,-5,2,-3,1,-1,1,-2,1,1,1,-3,2,-1,1,-4,2,-1,1,1,1,-5,1,-2,1,-3,1,-1,1,2,1,2,-1,1,-2,1,1,1,-1,2,1,-2,1,-1,1,-2,1,2,1,1,-1,1,-2,1,-1,1,-4,1,-3,1,-6,3,1,-3,1,1,1,1,-2,1,-1,1,-5,1,-2,1,1,-1,1,-1,1,1,-5,2,-2,1,1,-3,2,1,1,-6,1,1,-3
-113,1,-8,1,1,-12,1,-2,1,-5,1,-4,1,1,1,-5,2,-3,1,-1,1,-2,1,1,1,-3,2,-1,1,-4,2,-1,1,1,1,-5,1,-2,1,-3,1,-1,1,2,1,2,-1,1,-2,1,1,1,-1,2,1,-2,1,-1,1,-2,1,2,1,1,-1,1,-2,1,-1,1,-4,1,-3,1,-6,3,1,-3,1,1,1,1,-2,1,-1,1,-5,1,-2,1,1,-1,1,-1,1,1,-5,2,-2,1,1,-3,2,1,1,-6,1,1,-1
-114,1,-7,1,1,-12,1,-2,1,-6,1,-4,2,-1,1,-5,2,-2,1,-2,1,-2,2,1,-3,1,1,-1,1,-4,2,1,1,-1,1,-4,1,-3,1,-2,1,-1,1,1,2,2,-1,1,-2,1,-1,1,1,1,1,1,-1,1,-1,1,-2,1,1,2,1,-2,1,-1,1,-2,1,-4,1,-2,1,-6,2,1,1,-3,1,2,1,-2,1,-1,1,-6,1,-1,1,1,-2,1,1,1,-5,1,1,-2,2,-4,3,1,-6,1,-1,1
-116,1,-7,1,1,-12,1,-2,1,-6,1,-4,2,-1,1,-5,2,-2,1,-2,1,-2,2,1,-3,1,1,-1,1,-4,2,1,1,-1,1,-4,1,-3,1,-2,1,-1,1,1,2,2,-1,1,-2,1,-1,1,1,1,1,1,-1,1,-1,1,-2,1,1,2,1,-2,1,-1,1,-2,1,-4,1,-2,1,-6,2,1,1,-3,1,2,1,-2,1,-1,1,-6,1,-1,1,1,-2,1,1,1,-5,1,1,-2,2,-4,3,1,-6,1
-117,1,-7,1,1,-12,1,-2,1,-6,1,-4,2,-1,1,-5,2,-2,1,-2,1,-2,2,1,-3,1,1,-1,1,-4,2,1,1,-1,1,-4,1,-3,1,-2,1,-1,1,1,2,2,-1,1,-2,1,-1,1,1,1,1,1,-1,1,-1,1,-2,1,1,2,1,-2,1,-1,1,-2,1,-4,1,-2,1,-6,2,1,1,-3,1,2,1,-2,1,-1,1,-6,1,-1,1,1,-2,1,1,1,-5,1,1,-2,2,-4,3,1,-6
-83,1,-8,1,1,-12,1,-2,1,-5,1,-4,1,1,1,-5,2,-3,1,-1,1,-2,1,1,1,-3,2,-1,1,-4,2,-1,1,1,1,-5,1,-2,1,-3,1,-1,1,2,1,2,-1,1,-2,1,1,1,-1,2,1,-2,1,-1,1,-2,1,2,1,1,-1,1,-2,1,-1,1,-4,1,-3,1,-6,3,1,-3,1,1,1,1,-2,1,-1,1,-5,1,-2,1,1,-1,1,-1,1,1,-5,2,-2,1,1,-3,2,1,1,-6,1,1,-31
-84,1,-7,1,1,-12,1,-2,1,-6,1,-4,2,-1,1,-5,2,-2,1,-2,1,-2,2,1,-3,1,1,-1,1,-4,2,1,1,-1,1,-4,1,-3,1,-2,1,-1,1,1,2,2,-1,1,-2,1,-1,1,1,1,1,1,-1,1,-1,1,-2,1,1,2,1,-2,1,-1,1,-2,1,-4,1,-2,1,-6,2,1,1,-3,1,2,1,-2,1,-1,1,-6,1,-1,1,1,-2,1,1,1,-5,1,1,-2,2,-4,3,1,-6,1,-1,1,-30
-84,1,-8,1,1,-12,1,-2,1,-5,1,-4,1,1,1,-5,2,-3,1,-1,1,-2,1,1,1,-3,2,-1,1,-4,2,-1,1,1,1,-5,1,-2,1,-3,1,-1,1,2,1,2,-1,1,-2,1,1,1,-1,2,1,-2,1,-1,1,-2,1,2,1,1,-1,1,-2,1,-1,1,-4,1,-3,1,-6,3,1,-3,1,1,1,1,-2,1,-1,1,-5,1,-2,1,1,-1,1,-1,1,1,-5,2,-2,1,1,-3,2,1,1,-6,1,1,-30
-85,1,-7,1,1,-12,1,-2,1,-6,1,-4,2,-1,1,-5,2,-2,1,-2,1,-2,2,1,-3,1,1,-1,1,-4,2,1,1,-1,1,-4,1,-3,1,-2,1,-1,1,1,2,2,-1,1,-2,1,-1,1,1,1,1,1,-1,1,-1,1,-2,1,1,2,1,-2,1,-1,1,-2,1,-4,1,-2,1,-6,2,1,1,-3,1,2,1,-2,1,-1,1,-6,1,-1,1,1,-2,1,1,1,-5,1,1,-2,2,-4,3,1,-6,1,-1,1,-29
-89,1,-8,1,1,-12,1,-2,1,-5,1,-4,1,1,1,-5,2,-3,1,-1,1,-2,1,1,1,-3,2,-1,1,-4,2,-1,1,1,1,-5,1,-2,1,-3,1,-1,1,2,1,2,-1,1,-2,1,1,1,-1,2,1,-2,1,-1,1,-2,1,2,1,1,-1,1,-2,1,-1,1,-4,1,-3,1,-6,3,1,-3,1,1,1,1,-2,1,-1,1,-5,1,-2,1,1,-1,1,-1,1,1,-5,2,-2,1,1,-3,2,1,1,-6,1,1,-25
-101,1,-7,1,1,-12,1,-2,1,-6,1,-4,2,-1,1,-5,2,-2,1,-2,1,-2,2,1,-3,1,1,-1,1,-4,2,1,1,-1,1,-4,1,-3,1,-2,1,-1,1,1,2,2,-1,1,-2,1,-1,1,1,1,1,1,-1,1,-1,1,-2,1,1,2,1,-2,1,-1,1,-2,1,-4,1,-2,1,-6,2,1,1,-3,1,2,1,-2,1,-1,1,-6,1,-1,1,1,-2,1,1,1,-5,1,1,-2,2,-4,3,1,-6,1,-1,1,-13
-102,1,-7,1,1,-12,1,-2,1,-6,1,-4,2,-1,1,-5,2,-2,1,-2,1,-2,2,1,-3,1,1,-1,1,-4,2,1,1,-1,1,-4,1,-3,1,-2,1,-1,1,1,2,2,-1,1,-2,1,-1,1,1,1,1,1,-1,1,-1,1,-2,1,1,2,1,-2,1,-1,1,-2,1,-4,1,-2,1,-6,2,1,1,-3,1,2,1,-2,1,-1,1,-6,1,-1,1,1,-2,1,1,1,-5,1,1,-2,2,-4,3,1,-6,1,-1,1,-12
-105,1,-7,1,1,-12,1,-2,1,-6,1,-4,2,-1,1,-5,2,-2,1,-2,1,-2,2,1,-3,1,1,-1,1,-4,2,1,1,-1,1,-4,1,-3,1,-2,1,-1,1,1,2,2,-1,1,-2,1,-1,1,1,1,1,1,-1,1,-1,1,-2,1,1,2,1,-2,1,-1,1,-2,1,-4,1,-2,1,-6,2,1,1,-3,1,2,1,-2,1,-1,1,-6,1,-1,1,1,-2,1,1,1,-5,1,1,-2,2,-4,3,1,-6,1,-1,1,-9
-105,1,-8,1,1,-12,1,-2,1,-5,1,-4,1,1,1,-5,2,-3,1,-1,1,-2,1,1,1,-3,2,-1,1,-4,2,-1,1,1,1,-5,1,-2,1,-3,1,-1,1,2,1,2,-1,1,-2,1,1,1,-1,2,1,-2,1,-1,1,-2,1,2,1,1,-1,1,-2,1,-1,1,-4,1,-3,1,-6,3,1,-3,1,1,1,1,-2,1,-1,1,-5,1,-2,1,1,-1,1,-1,1,1,-5,2,-2,1,1,-3,2,1,1,-6,1,1,-9
-106,1,-7,1,1,-12,1,-2,1,-6,1,-4,2,-1,1,-5,2,-2,1,-2,1,-2,2,1,-3,1,1,-1,1,-4,2,1,1,-1,1,-4,1,-3,1,-2,1,-1,1,1,2,2,-1,1,-2,1,-1,1,1,1,1,1,-1,1,-1,1,-2,1,1,2,1,-2,1,-1,1,-2,1,-4,1,-2,1,-6,2,1,1,-3,1,2,1,-2,1,-1,1,-6,1,-1,1,1,-2,1,1,1,-5,1,1,-2,2,-4,3,1,-6,1,-1,1,-8
-106,1,-8,1,1,-12,1,-2,1,-5,1,-4,1,1,1,-5,2,-3,1,-1,1,-2,1,1,1,-3,2,-1,1,-4,2,-1,1,1,1,-5,1,-2,1,-3,1,-1,1,2,1,2,-1,1,-2,1,1,1,-1,2,1,-2,1,-1,1,-2,1,2,1,1,-1,1,-2,1,-1,1,-4,1,-3,1,-6,3,1,-3,1,1,1,1,-2,1,-1,1,-5,1,-2,1,1,-1,1,-1,1,1,-5,2,-2,1,1,-3,2,1,1,-6,1,1,-8
-107,1,-7,1,1,-12,1,-2,1,-6,1,-4,2,-1,1,-5,2,-2,1,-2,1,-2,2,1,-3,1,1,-1,1,-4,2,1,1,-1,1,-4,1,-3,1,-2,1,-1,1,1,2,2,-1,1,-2,1,-1,1,1,1,1,1,-1,1,-1,1,-2,1,1,2,1,-2,1,-1,1,-2,1,-4,1,-2,1,-6,2,1,1,-3,1,2,1,-2,1,-1,1,-6,1,-1,1,1,-2,1,1,1,-5,1,1,-2,2,-4,3,1,-6,1,-1,1,-7
-107,1,-8,1,1,-12,1,-2,1,-5,1,-4,1,1,1,-5,2,-3,1,-1,1,-2,1,1,1,-3,2,-1,1,-4,2,-1,1,1,1,-5,1,-2,1,-3,1,-1,1,2,1,2,-1,1,-2,1,1,1,-1,2,1,-2,1,-1,1,-2,1,2,1,1,-1,1,-2,1,-1,1,-4,1,-3,1,-6,3,1,-3,1,1,1,1,-2,1,-1,1,-5,1,-2,1,1,-1,1,-1,1,1,-5,2,-2,1,1,-3,2,1,1,-6,1,1,-7
-108,1,-7,1,1,-12,1,-2,1,-6,1,-4,2,-1,1,-5,2,-2,1,-2,1,-2,2,1,-3,1,1,-1,1,-4,2,1,1,-1,1,-4,1,-3,1,-2,1,-1,1,1,2,2,-1,1,-2,1,-1,1,1,1,1,1,-1,1,-1,1,-2,1,1,2,1,-2,1,-1,1,-2,1,-4,1,-2,1,-6,2,1,1,-3,1,2,1,-2,1,-1,1,-6,1,-1,1,1,-2,1,1,1,-5,1,1,-2,2,-4,3,1,-6,1,-1,1,-6
