-9,1,-23,1,-58,1,-74,1,-66,1,-80
-9,1,-24,1,-57,1,-74,1,-66,1,-80
-9,1,-24,1,-57,1,-74,1,-67,1,-79
-9,1,-24,1,-57,1,-74,1,-67,1,-79
-9,1,-24,1,-58,1,-74,1,-66,1,-79
-9,1,-24,1,-58,1,-74,1,-66,1,-79
-9,1,-24,1,-58,1,-74,1,-66,1,-79
-10,1,-24,1,-57,1,-74,1,-66,1,-79
-10,1,-24,1,-57,1,-74,1,-66,1,-79
-10,1,-24,1,-57,1,-74,1,-67,1,-78
-10,1,-24,1,-58,1,-74,1,-66,1,-78
-10,1,-24,1,-58,1,-74,1,-66,1,-78
-10,1,-24,1,-58,1,-74,1,-66,1,-78
-11,1,-23,1,-58,1,-74,1,-66,1,-78
-11,1,-24,1,-57,1,-74,1,-66,1,-78
-11,1,-24,1,-57,1,-74,1,-66,1,-78
-11,1,-24,1,-57,1,-74,1,-67,1,-77
-11,1,-24,1,-58,1,-74,1,-66,1,-77
-11,1,-24,1,-58,1,-74,1,-66,1,-77
-11,1,-24,1,-58,1,-74,1,-66,1,-77
-12,1,-23,1,-58,1,-74,1,-66,1,-77
-12,1,-24,1,-57,1,-74,1,-66,1,-77
-22,1,-57,1,-74,1,-67,1,-91
-22,1,-58,1,-74,1,-66,1,-91
-22,1,-58,1,-74,1,-66,1,-91
-22,1,-58,1,-74,1,-66,1,-91
-23,1,-57,1,-74,1,-66,1,-91
-23,1,-57,1,-74,1,-66,1,-91
-23,1,-57,1,-74,1,-67,1,-90
-23,1,-58,1,-74,1,-66,1,-90
-23,1,-58,1,-74,1,-66,1,-90
-23,1,-58,1,-74,1,-66,1,-90
-23,1,-58,1,-74,1,-66,1,-90
-24,1,-57,1,-74,1,-66,1,-90
-24,1,-57,1,-74,1,-66,1,-90
1,-23,1,-58,1,-74,1,-66,1,-89
1,-24,1,-57,1,-74,1,-66,1,-89
1,-24,1,-57,1,-74,1,-67,1,-88
1,-24,1,-57,1,-74,1,-67,1,-88
1,-24,1,-58,1,-74,1,-66,1,-88
1,-24,1,-58,1,-74,1,-66,1,-88
1,-24,1,-58,1,-74,1,-66,1,-88
-1,1,-24,1,-57,1,-74,1,-66,1,-88
-1,1,-24,1,-57,1,-74,1,-66,1,-88
-1,1,-24,1,-57,1,-74,1,-67,1,-87
-1,1,-24,1,-58,1,-74,1,-66,1,-87
-1,1,-24,1,-58,1,-74,1,-66,1,-87
-1,1,-24,1,-58,1,-74,1,-66,1,-87
-2,1,-23,1,-58,1,-74,1,-66,1,-87
-2,1,-24,1,-57,1,-74,1,-66,1,-87
-2,1,-24,1,-57,1,-74,1,-66,1,-87
-2,1,-24,1,-57,1,-74,1,-67,1,-86
-2,1,-24,1,-58,1,-74,1,-66,1,-86
-2,1,-24,1,-58,1,-74,1,-66,1,-86
-2,1,-24,1,-58,1,-74,1,-66,1,-86
-3,1,-23,1,-58,1,-74,1,-66,1,-86
-3,1,-24,1,-57,1,-74,1,-66,1,-86
-3,1,-24,1,-57,1,-74,1,-67,1,-85
-3,1,-24,1,-57,1,-74,1,-67,1,-85
-3,1,-24,1,-58,1,-74,1,-66,1,-85
-3,1,-24,1,-58,1,-74,1,-66,1,-85
-3,1,-24,1,-58,1,-74,1,-66,1,-85
-4,1,-24,1,-57,1,-74,1,-66,1,-85
-4,1,-24,1,-57,1,-74,1,-66,1,-85
-4,1,-24,1,-57,1,-74,1,-67,1,-84
-4,1,-24,1,-58,1,-74,1,-66,1,-84
-4,1,-24,1,-58,1,-74,1,-66,1,-84
-4,1,-24,1,-58,1,-74,1,-66,1,-84
-5,1,-23,1,-58,1,-74,1,-66,1,-84
