0.0000000,0.000#0.050#0.060#0.070#0.080#0.090#0.100#0.110#0.120#0.130#0.140#0.150#0.160#0.170#0.180#0.190#0.200#0.210#0.010#0.020#0.030#0.040#0.910#0.920#0.930#0.940#0.950#0.960#0.970#0.980#0.990#0.220#0.230#0.240#0.250#0.260#0.880#0.890#0.900#0.270#0.280#0.290#0.300#0.310#0.320#0.330#0.340#0.350#0.360#0.370#0.380#0.390#0.400#0.410#0.420#0.430#0.440#0.550#0.820#0.830#0.840#0.850#0.860#0.870#0.450#0.560#0.570#0.580#0.800#0.810#0.460#0.470#0.480#0.490#0.500#0.510#0.520#0.530#0.540#0.590#0.700#0.750#0.760#0.770#0.780#0.790#0.610#0.620#0.630#0.640#0.650#0.660#0.670#0.680#0.690#0.710#0.720#0.730,6.667e-02,-00000010,000000011,0,000000001,000000315,000000000,000000000
-63,1,-19,1,-28,1,-8,1,-1,1,1,1,1,-3,1,-2,1,-10,1,-7,1,-3,1,-1,1,-4,1,-9,1,-11,1,-1,1,2,-4,2,-25,1,-11,1,-18,1,-64
-63,1,-20,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-9,1,-7,1,-3,1,-1,1,-5,1,-9,1,-11,1,-1,3,-4,1,1,-24,1,-11,1,-18,1,-64
-63,1,-20,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,3,-4,1,1,-24,1,-11,1,-18,1,-64
-63,1,-20,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,3,-4,1,1,-25,1,-11,1,-17,1,-64
-64,1,-19,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,3,-4,1,1,-25,1,-11,1,-17,1,-64
-64,1,-19,1,-27,1,-9,1,-1,1,2,-1,1,-3,1,-2,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,2,1,-3,1,1,-25,1,-11,1,-18,1,-63
-64,1,-19,1,-28,1,-8,1,-1,1,1,1,1,-3,1,-2,1,-10,1,-7,1,-3,1,-1,1,-4,1,-9,1,-11,1,-1,2,1,-4,2,-25,1,-11,1,-18,1,-63
-64,1,-19,1,-28,1,-8,1,-2,2,1,1,-3,1,-2,1,-10,1,-7,1,-3,1,-1,1,-4,1,-10,1,-10,1,-1,1,2,-4,2,-25,1,-11,1,-18,1,-63
-61,1,-19,1,-28,1,-8,1,-2,2,1,1,-3,1,-2,1,-10,1,-7,1,-3,1,-1,1,-4,1,-10,1,-10,1,-1,1,2,-4,2,-25,1,-11,1,-18,1,-66
-61,1,-20,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-9,1,-7,1,-3,1,-1,1,-5,1,-9,1,-11,1,-1,3,-4,1,1,-24,1,-11,1,-18,1,-66
-61,1,-20,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,3,-4,1,1,-24,1,-11,1,-18,1,-66
-62,1,-19,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,3,-4,1,1,-25,1,-11,1,-17,1,-66
-75,1,-19,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,3,-4,1,1,-25,1,-11,1,-17,1,-53
-75,1,-19,1,-27,1,-9,1,-1,1,2,-1,1,-3,1,-2,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,3,-4,1,1,-25,1,-11,1,-17,1,-53
-75,1,-19,1,-28,1,-8,1,-1,1,1,1,1,-3,1,-2,1,-10,1,-7,1,-3,1,-1,1,-4,1,-9,1,-11,1,-1,2,1,-4,2,-25,1,-11,1,-18,1,-52
-75,1,-19,1,-28,1,-8,1,-1,1,1,1,1,-3,1,-2,1,-10,1,-7,1,-3,1,-1,1,-4,1,-9,1,-11,1,-1,1,2,-4,2,-25,1,-11,1,-18,1,-52
-75,1,-20,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-9,1,-7,1,-3,1,-1,1,-5,1,-9,1,-11,1,-1,3,-4,1,1,-24,1,-11,1,-18,1,-52
-75,1,-20,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,3,-4,1,1,-24,1,-11,1,-18,1,-52
-75,1,-20,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,3,-4,1,1,-25,1,-11,1,-17,1,-52
-76,1,-19,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,3,-4,1,1,-25,1,-11,1,-17,1,-52
-76,1,-19,1,-27,1,-9,1,-1,1,2,-1,1,-3,1,-2,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,2,1,-3,1,1,-25,1,-11,1,-18,1,-51
-64,1,-20,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-9,1,-7,1,-3,1,-1,1,-5,1,-9,1,-11,1,-1,3,-4,1,1,-24,1,-11,1,-18,1,-63
-64,1,-20,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,3,-4,1,1,-24,1,-11,1,-18,1,-63
-65,1,-19,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,3,-4,1,1,-25,1,-11,1,-17,1,-63
-65,1,-19,1,-27,1,-9,1,-1,1,2,-1,1,-3,1,-2,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,3,-4,1,1,-25,1,-11,1,-17,1,-63
-65,1,-19,1,-27,1,-9,1,-1,1,1,1,1,-3,1,-2,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,2,1,-3,1,1,-25,1,-11,1,-18,1,-62
-74,1,-19,1,-28,1,-8,1,-2,1,2,-1,1,-2,1,-2,1,-10,1,-7,1,-3,1,-1,1,-5,1,-9,1,-10,1,-1,1,2,-4,1,1,-24,1,-11,1,-18,1,-53
-74,1,-20,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-9,1,-7,1,-3,1,-1,1,-5,1,-9,1,-11,1,-1,3,-4,1,1,-24,1,-11,1,-18,1,-53
-74,1,-20,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,3,-4,1,1,-25,1,-10,1,-18,1,-53
-65,1,-19,1,-28,1,-8,1,-1,1,1,1,1,-3,1,-2,1,-10,1,-7,1,-3,1,-1,1,-4,1,-9,1,-11,1,-1,1,2,-4,2,-25,1,-11,1,-18,1,-62
-65,1,-19,1,-28,1,-8,1,-2,1,2,-1,1,-2,1,-2,1,-10,1,-7,1,-3,1,-1,1,-5,1,-9,1,-10,1,-1,1,2,-4,1,1,-24,1,-11,1,-18,1,-62
-65,1,-20,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-9,1,-7,1,-3,1,-1,1,-5,1,-9,1,-11,1,-1,3,-4,1,1,-24,1,-11,1,-18,1,-62
-65,1,-20,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,3,-4,1,1,-25,1,-10,1,-18,1,-62
-66,1,-19,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,3,-4,1,1,-25,1,-11,1,-17,1,-62
-66,1,-19,1,-27,1,-9,1,-1,1,2,-1,1,-3,1,-2,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,3,-4,1,1,-25,1,-11,1,-17,1,-62
-66,1,-19,1,-28,1,-8,1,-1,1,1,1,1,-3,1,-2,1,-10,1,-7,1,-3,1,-1,1,-4,1,-9,1,-11,1,-1,2,1,-4,2,-25,1,-11,1,-18,1,-61
-66,1,-19,1,-28,1,-8,1,-1,1,1,1,1,-3,1,-2,1,-10,1,-7,1,-3,1,-1,1,-4,1,-9,1,-11,1,-1,1,2,-4,2,-25,1,-11,1,-18,1,-61
-66,1,-20,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-9,1,-7,1,-3,1,-1,1,-5,1,-9,1,-11,1,-1,3,-4,1,1,-24,1,-11,1,-18,1,-61
-66,1,-20,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,3,-4,1,1,-24,1,-11,1,-18,1,-61
-66,1,-20,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,3,-4,1,1,-25,1,-11,1,-17,1,-61
-67,1,-19,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,3,-4,1,1,-25,1,-11,1,-17,1,-61
-67,1,-19,1,-27,1,-9,1,-1,1,2,-1,1,-3,1,-2,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,2,1,-3,1,1,-25,1,-11,1,-18,1,-60
-67,1,-19,1,-28,1,-8,1,-1,1,1,1,1,-3,1,-2,1,-10,1,-7,1,-3,1,-1,1,-4,1,-9,1,-11,1,-1,2,1,-4,2,-25,1,-11,1,-18,1,-60
-67,1,-19,1,-28,1,-8,1,-2,2,1,1,-3,1,-2,1,-10,1,-7,1,-3,1,-1,1,-4,1,-10,1,-10,1,-1,1,2,-4,2,-25,1,-11,1,-18,1,-60
-67,1,-20,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-9,1,-7,1,-3,1,-1,1,-5,1,-9,1,-11,1,-1,3,-4,1,1,-24,1,-11,1,-18,1,-60
-67,1,-20,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,3,-4,1,1,-24,1,-11,1,-18,1,-60
-68,1,-19,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,3,-4,1,1,-25,1,-11,1,-17,1,-60
-69,1,-20,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-9,1,-7,1,-3,1,-1,1,-5,1,-9,1,-11,1,-1,3,-4,1,1,-24,1,-11,1,-18,1,-58
-73,1,-20,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-9,1,-7,1,-3,1,-1,1,-5,1,-9,1,-11,1,-1,3,-4,1,1,-24,1,-11,1,-18,1,-54
-73,1,-20,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,3,-4,1,1,-24,1,-11,1,-18,1,-54
-74,1,-19,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,3,-4,1,1,-25,1,-11,1,-17,1,-54
-74,1,-19,1,-27,1,-9,1,-1,1,2,-1,1,-3,1,-2,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,3,-4,1,1,-25,1,-11,1,-17,1,-54
-74,1,-19,1,-27,1,-9,1,-1,1,1,1,1,-3,1,-2,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,2,1,-3,1,1,-25,1,-11,1,-18,1,-53
-74,1,-19,1,-28,1,-8,1,-1,1,1,1,1,-3,1,-2,1,-10,1,-7,1,-3,1,-1,1,-4,1,-9,1,-11,1,-1,1,2,-4,2,-25,1,-11,1,-18,1,-53
-68,1,-19,1,-27,1,-9,1,-1,1,2,-1,1,-3,1,-2,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,3,-4,1,1,-25,1,-11,1,-17,1,-60
-69,1,-20,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,3,-4,1,1,-24,1,-11,1,-18,1,-58
-69,1,-20,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,3,-4,1,1,-25,1,-11,1,-17,1,-58
-70,1,-19,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,3,-4,1,1,-25,1,-11,1,-17,1,-58
-73,1,-19,1,-28,1,-8,1,-1,1,1,1,1,-3,1,-2,1,-10,1,-7,1,-3,1,-1,1,-4,1,-9,1,-11,1,-1,2,1,-4,2,-25,1,-11,1,-18,1,-54
-73,1,-19,1,-28,1,-8,1,-2,2,1,1,-3,1,-2,1,-10,1,-7,1,-3,1,-1,1,-4,1,-10,1,-10,1,-1,1,2,-4,2,-25,1,-11,1,-18,1,-54
-68,1,-19,1,-27,1,-9,1,-1,1,1,1,1,-3,1,-2,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,2,1,-3,1,1,-25,1,-11,1,-18,1,-59
-68,1,-19,1,-28,1,-8,1,-1,1,1,1,1,-3,1,-2,1,-10,1,-7,1,-3,1,-1,1,-4,1,-9,1,-11,1,-1,1,2,-4,2,-25,1,-11,1,-18,1,-59
-68,1,-19,1,-28,1,-8,1,-2,1,2,-1,1,-2,1,-2,1,-10,1,-7,1,-3,1,-1,1,-5,1,-9,1,-10,1,-1,1,2,-4,1,1,-24,1,-11,1,-18,1,-59
-68,1,-20,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-9,1,-7,1,-3,1,-1,1,-5,1,-9,1,-11,1,-1,3,-4,1,1,-24,1,-11,1,-18,1,-59
-68,1,-20,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,3,-4,1,1,-25,1,-10,1,-18,1,-59
-69,1,-19,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,3,-4,1,1,-25,1,-11,1,-17,1,-59
-69,1,-19,1,-27,1,-9,1,-1,1,2,-1,1,-3,1,-2,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,3,-4,1,1,-25,1,-11,1,-17,1,-59
-69,1,-19,1,-28,1,-8,1,-1,1,1,1,1,-3,1,-2,1,-10,1,-7,1,-3,1,-1,1,-4,1,-9,1,-11,1,-1,2,1,-4,2,-25,1,-11,1,-18,1,-58
-69,1,-19,1,-28,1,-8,1,-1,1,1,1,1,-3,1,-2,1,-10,1,-7,1,-3,1,-1,1,-4,1,-9,1,-11,1,-1,1,2,-4,2,-25,1,-11,1,-18,1,-58
-70,1,-19,1,-27,1,-9,1,-1,1,2,-1,1,-3,1,-2,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,2,1,-3,1,1,-25,1,-11,1,-18,1,-57
-71,1,-20,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,3,-4,1,1,-25,1,-10,1,-18,1,-56
-72,1,-20,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-9,1,-7,1,-3,1,-1,1,-5,1,-9,1,-11,1,-1,3,-4,1,1,-24,1,-11,1,-18,1,-55
-72,1,-20,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,3,-4,1,1,-24,1,-11,1,-18,1,-55
-72,1,-20,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,3,-4,1,1,-25,1,-11,1,-17,1,-55
-73,1,-19,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,3,-4,1,1,-25,1,-11,1,-17,1,-55
-73,1,-19,1,-27,1,-9,1,-1,1,2,-1,1,-3,1,-2,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,2,1,-3,1,1,-25,1,-11,1,-18,1,-54
-70,1,-19,1,-28,1,-8,1,-2,2,1,1,-3,1,-2,1,-10,1,-7,1,-3,1,-1,1,-4,1,-10,1,-10,1,-1,1,2,-4,2,-25,1,-11,1,-18,1,-57
-70,1,-20,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-9,1,-7,1,-3,1,-1,1,-5,1,-9,1,-11,1,-1,3,-4,1,1,-24,1,-11,1,-18,1,-57
-70,1,-20,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,3,-4,1,1,-24,1,-11,1,-18,1,-57
-71,1,-19,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,3,-4,1,1,-25,1,-11,1,-17,1,-57
-71,1,-19,1,-27,1,-9,1,-1,1,2,-1,1,-3,1,-2,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,3,-4,1,1,-25,1,-11,1,-17,1,-57
-71,1,-19,1,-27,1,-9,1,-1,1,1,1,1,-3,1,-2,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,2,1,-3,1,1,-25,1,-11,1,-18,1,-56
-71,1,-19,1,-28,1,-8,1,-1,1,1,1,1,-3,1,-2,1,-10,1,-7,1,-3,1,-1,1,-4,1,-9,1,-11,1,-1,1,2,-4,2,-25,1,-11,1,-18,1,-56
-71,1,-19,1,-28,1,-8,1,-2,1,2,-1,1,-2,1,-2,1,-10,1,-7,1,-3,1,-1,1,-5,1,-9,1,-10,1,-1,1,2,-4,1,1,-24,1,-11,1,-18,1,-56
-71,1,-20,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-9,1,-7,1,-3,1,-1,1,-5,1,-9,1,-11,1,-1,3,-4,1,1,-24,1,-11,1,-18,1,-56
-72,1,-19,1,-27,1,-8,1,-2,1,2,-1,1,-2,1,-3,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,3,-4,1,1,-25,1,-11,1,-17,1,-56
-72,1,-19,1,-27,1,-9,1,-1,1,2,-1,1,-3,1,-2,1,-10,1,-6,1,-4,1,-1,1,-4,1,-9,1,-11,1,-1,3,-4,1,1,-25,1,-11,1,-17,1,-56
-72,1,-19,1,-28,1,-8,1,-1,1,1,1,1,-3,1,-2,1,-10,1,-7,1,-3,1,-1,1,-4,1,-9,1,-11,1,-1,2,1,-4,2,-25,1,-11,1,-18,1,-55
