0.0000000,0.000#0.470#0.460#0.480#0.490#0.500#0.510#0.520#0.530#0.540#0.550#0.560#0.570#0.580#0.590#0.110#0.270#0.280#0.290#0.350#0.360#0.430#0.440#0.450#0.600#0.610#0.620#0.630#0.640#0.650#0.660#0.670#0.680#0.690#0.700#0.710#0.720#0.730#0.740#0.750#0.760#0.770#0.780#0.790#0.800#0.810#0.900#0.910#0.920#0.930#0.940#0.950#0.960#0.010#0.020#0.070#0.080#0.340#0.370#0.380#0.030#0.040#0.050#0.060#0.090#0.100#0.120#0.130#0.140#0.150#0.160#0.170#0.180#0.190#0.200#0.210#0.220#0.230#0.240#0.250#0.260#0.300#0.310#0.320#0.330#0.390#0.400#0.410#0.420#0.820#0.830#0.840#0.850#0.860#0.870#0.880#0.890#0.970#0.980,6.667e-02,-00000012,000000009,0,000000001,000000315,000000000,000000000
-113,1,1,-3,1,-10,2,1,-12,1,-8,1,-10,2,-2,1,-6,1,-2,1,-2,1,-24,1,-11,1,1,-50,1,-1,1,-44
-121,1,1,-4,1,-10,3,-12,1,-9,1,-9,1,1,-1,1,-6,1,-2,1,-2,1,-24,1,-11,1,-1,1,-49,1,-1,1,-36
-121,1,1,-4,1,-10,2,1,-11,1,-9,1,-9,1,1,-2,1,-6,1,-1,1,-3,1,-24,1,-10,1,-1,1,-49,1,-2,1,-35
-121,1,1,-4,1,-10,2,1,-11,1,-9,1,-9,1,1,-2,1,-6,1,-1,1,-3,1,-24,1,-10,1,-1,1,-50,1,-1,1,-35
-121,1,-1,1,-3,1,-10,2,1,-12,1,-8,1,-10,2,-2,1,-6,1,-1,1,-3,1,-24,1,-10,1,-1,1,-50,1,-1,1,-35
-114,1,1,-4,1,-10,2,1,-11,1,-9,1,-9,1,1,-2,1,-6,1,-1,1,-3,1,-24,1,-10,1,-1,1,-50,1,-1,1,-42
-117,1,1,-3,1,-10,1,2,-12,1,-8,1,-10,1,1,-1,1,-6,1,-2,1,-2,1,-24,1,-11,1,1,-50,1,-1,1,-40
-117,1,1,-3,1,-10,1,2,-12,1,-8,1,-10,1,1,-1,1,-6,1,-2,1,-2,1,-24,1,-11,1,-1,1,-49,1,-1,1,-40
-117,1,1,-4,1,-10,3,-12,1,-9,1,-9,1,1,-1,1,-6,1,-2,1,-2,1,-24,1,-11,1,-1,1,-49,1,-1,1,-40
-118,1,1,-4,1,-10,3,-12,1,-9,1,-9,1,1,-1,1,-6,1,-2,1,-2,1,-24,1,-11,1,-1,1,-49,1,-1,1,-39
-118,1,1,-4,1,-10,3,-12,1,-9,1,-9,1,1,-1,1,-6,1,-2,1,-2,1,-24,1,-11,1,-1,1,-49,1,-1,1,-39
-119,1,1,-4,1,-10,2,1,-11,1,-9,1,-9,1,1,-2,1,-6,1,-1,1,-3,1,-23,1,-11,1,-1,1,-49,1,-2,1,-37
-119,1,1,-4,1,-10,2,1,-11,1,-9,1,-9,1,1,-2,1,-6,1,-1,1,-3,1,-24,1,-10,1,-1,1,-49,1,-2,1,-37
-119,1,1,-4,1,-10,2,1,-11,1,-9,1,-10,2,-2,1,-6,1,-1,1,-3,1,-24,1,-10,1,-1,1,-50,1,-1,1,-37
-122,1,1,-3,1,-10,2,1,-12,1,-8,1,-10,2,-2,1,-6,1,-2,1,-2,1,-24,1,-11,1,1,-50,1,-1,1,-35
-122,1,1,-3,1,-10,1,2,-12,1,-8,1,-10,1,1,-1,1,-6,1,-2,1,-2,1,-24,1,-11,1,-1,1,-49,1,-1,1,-35
-122,1,1,-4,1,-10,3,-12,1,-9,1,-9,1,1,-1,1,-6,1,-2,1,-2,1,-24,1,-11,1,-1,1,-49,1,-1,1,-35
-122,1,1,-4,1,-10,2,1,-11,1,-9,1,-9,1,1,-2,1,-6,1,-1,1,-3,1,-23,1,-11,1,-1,1,-49,1,-2,1,-34
-122,1,1,-4,1,-10,2,1,-11,1,-9,1,-9,1,1,-2,1,-6,1,-1,1,-3,1,-24,1,-10,1,-1,1,-49,1,-2,1,-34
-122,1,1,-4,1,-10,2,1,-11,1,-9,1,-10,2,-2,1,-6,1,-1,1,-3,1,-24,1,-10,1,-1,1,-50,1,-1,1,-34
-122,1,-1,1,-3,1,-10,2,1,-12,1,-8,1,-10,2,-2,1,-6,1,-1,1,-3,1,-24,1,-10,1,-1,1,-50,1,-1,1,-34
-123,1,1,-3,1,-10,1,2,-12,1,-8,1,-10,1,1,-1,1,-6,1,-2,1,-2,1,-24,1,-11,1,1,-50,1,-1,1,-34
-123,1,1,-3,1,-10,1,2,-12,1,-8,1,-10,1,1,-1,1,-6,1,-2,1,-2,1,-24,1,-11,1,-1,1,-49,1,-1,1,-34
-123,1,1,-4,1,-10,3,-12,1,-9,1,-9,1,1,-1,1,-6,1,-2,1,-2,1,-24,1,-11,1,-1,1,-49,1,-1,1,-34
-123,1,1,-4,1,-10,2,1,-11,1,-9,1,-9,1,1,-2,1,-6,1,-1,1,-3,1,-24,1,-10,1,-1,1,-49,1,-2,1,-33
-123,1,1,-4,1,-10,2,1,-11,1,-9,1,-9,1,1,-2,1,-6,1,-1,1,-3,1,-24,1,-10,1,-1,1,-50,1,-1,1,-33
-123,1,-1,1,-3,1,-10,2,1,-11,1,-9,1,-10,2,-2,1,-6,1,-1,1,-3,1,-24,1,-10,1,-1,1,-50,1,-1,1,-33
-124,1,1,-3,1,-10,2,1,-12,1,-8,1,-10,2,-2,1,-6,1,-2,1,-2,1,-24,1,-10,1,-1,1,-50,1,-1,1,-33
-124,1,1,-3,1,-10,1,2,-12,1,-8,1,-10,1,1,-1,1,-6,1,-2,1,-2,1,-24,1,-11,1,-1,1,-49,1,-1,1,-33
-124,1,1,-4,1,-10,3,-12,1,-9,1,-9,1,1,-1,1,-6,1,-2,1,-2,1,-24,1,-11,1,-1,1,-49,1,-1,1,-33
-124,1,1,-4,1,-10,3,-12,1,-9,1,-9,1,1,-1,1,-6,1,-2,1,-2,1,-24,1,-11,1,-1,1,-49,1,-1,1,-33
-124,1,1,-4,1,-10,2,1,-11,1,-9,1,-9,1,1,-2,1,-6,1,-1,1,-3,1,-24,1,-10,1,-1,1,-49,1,-2,1,-32
-124,1,1,-4,1,-10,2,1,-11,1,-9,1,-9,1,1,-2,1,-6,1,-1,1,-3,1,-24,1,-10,1,-1,1,-50,1,-1,1,-32
-124,1,-1,1,-3,1,-10,2,1,-12,1,-8,1,-10,2,-2,1,-6,1,-1,1,-3,1,-24,1,-10,1,-1,1,-50,1,-1,1,-32
-125,1,1,-3,1,-10,2,1,-12,1,-8,1,-10,2,-2,1,-6,1,-2,1,-2,1,-24,1,-11,1,1,-50,1,-1,1,-32
-125,1,1,-3,1,-10,1,2,-12,1,-8,1,-10,1,1,-1,1,-6,1,-2,1,-2,1,-24,1,-11,1,-1,1,-49,1,-1,1,-32
-126,1,1,-4,1,-10,2,1,-11,1,-9,1,-9,1,1,-2,1,-6,1,-1,1,-3,1,-24,1,-10,1,-1,1,-49,1,-2,1,-30
-126,1,1,-4,1,-10,2,1,-11,1,-9,1,-9,1,1,-2,1,-6,1,-1,1,-3,1,-24,1,-10,1,-1,1,-50,1,-1,1,-30
-126,1,-1,1,-3,1,-10,2,1,-11,1,-9,1,-10,2,-2,1,-6,1,-1,1,-3,1,-24,1,-10,1,-1,1,-50,1,-1,1,-30
-127,1,1,-3,1,-10,2,1,-12,1,-8,1,-10,2,-2,1,-6,1,-2,1,-2,1,-24,1,-10,1,-1,1,-50,1,-1,1,-30
-127,1,1,-3,1,-10,1,2,-12,1,-8,1,-10,1,1,-1,1,-6,1,-2,1,-2,1,-24,1,-11,1,-1,1,-49,1,-1,1,-30
-127,1,1,-4,1,-10,3,-12,1,-9,1,-9,1,1,-1,1,-6,1,-2,1,-2,1,-24,1,-11,1,-1,1,-49,1,-1,1,-30
-127,1,1,-4,1,-10,3,-12,1,-9,1,-9,1,1,-1,1,-6,1,-2,1,-2,1,-24,1,-11,1,-1,1,-49,1,-1,1,-30
-113,1,1,-3,1,-10,1,2,-12,1,-8,1,-10,1,1,-1,1,-6,1,-2,1,-2,1,-24,1,-11,1,-1,1,-49,1,-1,1,-44
-113,1,1,-4,1,-10,3,-12,1,-9,1,-9,1,1,-1,1,-6,1,-2,1,-2,1,-24,1,-11,1,-1,1,-49,1,-1,1,-44
-114,1,1,-3,1,-10,1,2,-12,1,-8,1,-10,1,1,-1,1,-6,1,-2,1,-2,1,-24,1,-11,1,1,-50,1,-1,1,-43
-114,1,1,-3,1,-10,1,2,-12,1,-8,1,-10,1,1,-1,1,-6,1,-2,1,-2,1,-24,1,-11,1,-1,1,-49,1,-1,1,-43
-118,1,1,-3,1,-10,1,2,-12,1,-8,1,-10,1,1,-1,1,-6,1,-2,1,-2,1,-24,1,-11,1,-1,1,-49,1,-1,1,-39
-118,1,1,-4,1,-10,2,1,-11,1,-9,1,-9,1,1,-2,1,-6,1,-1,1,-3,1,-24,1,-10,1,-1,1,-49,1,-2,1,-38
-118,1,1,-4,1,-10,2,1,-11,1,-9,1,-9,1,1,-2,1,-6,1,-1,1,-3,1,-24,1,-10,1,-1,1,-50,1,-1,1,-38
-113,1,1,-4,1,-10,2,1,-11,1,-9,1,-9,1,1,-2,1,-6,1,-1,1,-3,1,-23,1,-11,1,-1,1,-49,1,-2,1,-43
-113,1,1,-4,1,-10,2,1,-11,1,-9,1,-9,1,1,-2,1,-6,1,-1,1,-3,1,-24,1,-10,1,-1,1,-49,1,-2,1,-43
-113,1,1,-4,1,-10,2,1,-11,1,-9,1,-10,2,-2,1,-6,1,-1,1,-3,1,-24,1,-10,1,-1,1,-50,1,-1,1,-43
-113,1,-1,1,-3,1,-10,2,1,-12,1,-8,1,-10,2,-2,1,-6,1,-1,1,-3,1,-24,1,-10,1,-1,1,-50,1,-1,1,-43
-114,1,1,-4,1,-10,3,-12,1,-9,1,-9,1,1,-1,1,-6,1,-2,1,-2,1,-24,1,-11,1,-1,1,-49,1,-1,1,-43
-114,1,1,-4,1,-10,2,1,-11,1,-9,1,-9,1,1,-2,1,-6,1,-1,1,-3,1,-24,1,-10,1,-1,1,-49,1,-2,1,-42
-114,1,-1,1,-3,1,-10,2,1,-11,1,-9,1,-10,2,-2,1,-6,1,-1,1,-3,1,-24,1,-10,1,-1,1,-50,1,-1,1,-42
-115,1,1,-3,1,-10,2,1,-12,1,-8,1,-10,2,-2,1,-6,1,-2,1,-2,1,-24,1,-10,1,-1,1,-50,1,-1,1,-42
-115,1,1,-3,1,-10,1,2,-12,1,-8,1,-10,1,1,-1,1,-6,1,-2,1,-2,1,-24,1,-11,1,-1,1,-49,1,-1,1,-42
-115,1,1,-4,1,-10,3,-12,1,-9,1,-9,1,1,-1,1,-6,1,-2,1,-2,1,-24,1,-11,1,-1,1,-49,1,-1,1,-42
-115,1,1,-4,1,-10,3,-12,1,-9,1,-9,1,1,-1,1,-6,1,-2,1,-2,1,-24,1,-11,1,-1,1,-49,1,-1,1,-42
-115,1,1,-4,1,-10,2,1,-11,1,-9,1,-9,1,1,-2,1,-6,1,-1,1,-3,1,-24,1,-10,1,-1,1,-49,1,-2,1,-41
-115,1,1,-4,1,-10,2,1,-11,1,-9,1,-9,1,1,-2,1,-6,1,-1,1,-3,1,-24,1,-10,1,-1,1,-50,1,-1,1,-41
-115,1,-1,1,-3,1,-10,2,1,-12,1,-8,1,-10,2,-2,1,-6,1,-1,1,-3,1,-24,1,-10,1,-1,1,-50,1,-1,1,-41
-116,1,1,-3,1,-10,2,1,-12,1,-8,1,-10,2,-2,1,-6,1,-2,1,-2,1,-24,1,-11,1,1,-50,1,-1,1,-41
-116,1,1,-3,1,-10,1,2,-12,1,-8,1,-10,1,1,-1,1,-6,1,-2,1,-2,1,-24,1,-11,1,-1,1,-49,1,-1,1,-41
-116,1,1,-4,1,-10,3,-12,1,-9,1,-9,1,1,-1,1,-6,1,-2,1,-2,1,-24,1,-11,1,-1,1,-49,1,-1,1,-41
-116,1,1,-4,1,-10,2,1,-11,1,-9,1,-9,1,1,-2,1,-6,1,-1,1,-3,1,-23,1,-11,1,-1,1,-49,1,-2,1,-40
-116,1,1,-4,1,-10,2,1,-11,1,-9,1,-9,1,1,-2,1,-6,1,-1,1,-3,1,-24,1,-10,1,-1,1,-49,1,-2,1,-40
-116,1,1,-4,1,-10,2,1,-11,1,-9,1,-10,2,-2,1,-6,1,-1,1,-3,1,-24,1,-10,1,-1,1,-50,1,-1,1,-40
-116,1,-1,1,-3,1,-10,2,1,-12,1,-8,1,-10,2,-2,1,-6,1,-1,1,-3,1,-24,1,-10,1,-1,1,-50,1,-1,1,-40
-117,1,1,-4,1,-10,2,1,-11,1,-9,1,-9,1,1,-2,1,-6,1,-1,1,-3,1,-24,1,-10,1,-1,1,-49,1,-2,1,-39
-117,1,1,-4,1,-10,2,1,-11,1,-9,1,-9,1,1,-2,1,-6,1,-1,1,-3,1,-24,1,-10,1,-1,1,-50,1,-1,1,-39
-117,1,-1,1,-3,1,-10,2,1,-11,1,-9,1,-10,2,-2,1,-6,1,-1,1,-3,1,-24,1,-10,1,-1,1,-50,1,-1,1,-39
-118,1,1,-3,1,-10,2,1,-12,1,-8,1,-10,2,-2,1,-6,1,-2,1,-2,1,-24,1,-10,1,-1,1,-50,1,-1,1,-39
-118,1,-1,1,-3,1,-10,2,1,-12,1,-8,1,-10,2,-2,1,-6,1,-1,1,-3,1,-24,1,-10,1,-1,1,-50,1,-1,1,-38
-119,1,1,-3,1,-10,2,1,-12,1,-8,1,-10,2,-2,1,-6,1,-2,1,-2,1,-24,1,-11,1,1,-50,1,-1,1,-38
-119,1,1,-3,1,-10,1,2,-12,1,-8,1,-10,1,1,-1,1,-6,1,-2,1,-2,1,-24,1,-11,1,-1,1,-49,1,-1,1,-38
-119,1,1,-4,1,-10,3,-12,1,-9,1,-9,1,1,-1,1,-6,1,-2,1,-2,1,-24,1,-11,1,-1,1,-49,1,-1,1,-38
-125,1,1,-4,1,-10,3,-12,1,-9,1,-9,1,1,-1,1,-6,1,-2,1,-2,1,-24,1,-11,1,-1,1,-49,1,-1,1,-32
-125,1,1,-4,1,-10,2,1,-11,1,-9,1,-9,1,1,-2,1,-6,1,-1,1,-3,1,-23,1,-11,1,-1,1,-49,1,-2,1,-31
-125,1,1,-4,1,-10,2,1,-11,1,-9,1,-9,1,1,-2,1,-6,1,-1,1,-3,1,-24,1,-10,1,-1,1,-49,1,-2,1,-31
-125,1,1,-4,1,-10,2,1,-11,1,-9,1,-10,2,-2,1,-6,1,-1,1,-3,1,-24,1,-10,1,-1,1,-50,1,-1,1,-31
-125,1,-1,1,-3,1,-10,2,1,-12,1,-8,1,-10,2,-2,1,-6,1,-1,1,-3,1,-24,1,-10,1,-1,1,-50,1,-1,1,-31
-126,1,1,-3,1,-10,1,2,-12,1,-8,1,-10,1,1,-1,1,-6,1,-2,1,-2,1,-24,1,-11,1,1,-50,1,-1,1,-31
-126,1,1,-3,1,-10,1,2,-12,1,-8,1,-10,1,1,-1,1,-6,1,-2,1,-2,1,-24,1,-11,1,-1,1,-49,1,-1,1,-31
-126,1,1,-4,1,-10,3,-12,1,-9,1,-9,1,1,-1,1,-6,1,-2,1,-2,1,-24,1,-11,1,-1,1,-49,1,-1,1,-31
-127,1,1,-4,1,-10,2,1,-11,1,-9,1,-9,1,1,-2,1,-6,1,-1,1,-3,1,-24,1,-10,1,-1,1,-49,1,-2,1,-29
-127,1,1,-4,1,-10,2,1,-11,1,-9,1,-9,1,1,-2,1,-6,1,-1,1,-3,1,-24,1,-10,1,-1,1,-50,1,-1,1,-29
