-101,1,-6,1,-10,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,2,-5,1,-2,1,-3,1,-2,1,-12,1,-6,1,-10,1,-3,1,-14,1,-37,1,-50
-101,1,-6,1,-10,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,1,1,-4,1,-2,1,-4,1,-1,1,-12,1,-6,1,-10,1,-3,1,-14,1,-37,1,-50
-101,1,-7,1,-9,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,-1,2,-4,1,-2,1,-4,1,-1,1,-12,1,-6,1,-10,1,-3,1,-14,1,-37,1,-50
-102,1,-6,1,-10,1,-11,1,-2,1,-6,1,-4,1,-1,1,-4,1,-2,1,-1,1,-1,2,-4,1,-2,1,-4,1,-1,1,-12,1,-7,1,-9,1,-3,1,-14,1,-37,1,-50
-102,1,-6,1,-10,1,-12,1,-1,1,-6,1,-4,1,-1,1,-5,1,-2,1,1,-1,2,-4,1,-3,1,-3,1,-2,1,-11,1,-7,1,-9,1,-3,1,-14,1,-37,1,-50
-104,1,-6,1,-10,1,-12,1,-1,1,-6,1,-4,1,-1,1,-4,1,-3,1,1,-1,2,-4,1,-3,1,-3,1,-1,1,-12,1,-7,1,-9,1,-3,1,-14,1,-37,1,-48
-90,1,-7,1,-9,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,-1,2,-4,1,-2,1,-4,1,-1,1,-12,1,-6,1,-10,1,-3,1,-14,1,-37,1,-61
-91,1,-6,1,-9,1,-12,1,-2,1,-5,1,-5,1,-1,1,-4,1,-2,1,-1,1,-1,2,-4,1,-2,1,-4,1,-1,1,-12,1,-7,1,-9,1,-3,1,-14,1,-37,1,-61
-91,1,-6,1,-10,1,-11,1,-2,1,-6,1,-4,1,-1,1,-4,1,-2,1,-1,1,-1,2,-4,1,-2,1,-4,1,-1,1,-12,1,-7,1,-9,1,-3,1,-14,1,-37,1,-61
-91,1,-6,1,-10,1,-12,1,-1,1,-6,1,-4,1,-2,1,-4,1,-2,1,1,-1,2,-4,1,-3,1,-3,1,-2,1,-11,1,-7,1,-9,1,-3,1,-14,1,-37,1,-61
-91,1,-6,1,-10,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,2,-4,1,-3,1,-3,1,-2,1,-12,1,-6,1,-10,1,-3,1,-14,1,-36,1,-61
-91,1,-6,1,-10,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,1,1,-4,1,-2,1,-4,1,-1,1,-12,1,-6,1,-10,1,-3,1,-14,1,-37,1,-60
-91,1,-6,1,-10,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,1,1,-4,1,-2,1,-4,1,-1,1,-12,1,-6,1,-10,1,-3,1,-14,1,-37,1,-60
-91,1,-7,1,-9,1,-12,1,-2,1,-5,1,-5,1,-1,1,-4,1,-2,1,-1,1,-1,2,-4,1,-2,1,-4,1,-1,1,-12,1,-6,1,-10,1,-3,1,-14,1,-37,1,-60
-92,1,-6,1,-10,1,-11,1,-2,1,-6,1,-4,1,-1,1,-4,1,-2,1,-1,1,-1,2,-4,1,-2,1,-4,1,-1,1,-12,1,-7,1,-9,1,-3,1,-14,1,-37,1,-60
-92,1,-6,1,-10,1,-12,1,-1,1,-6,1,-4,1,-1,1,-4,1,-3,1,1,-1,2,-4,1,-3,1,-3,1,-1,1,-12,1,-7,1,-9,1,-3,1,-14,1,-37,1,-60
-92,1,-6,1,-10,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,1,-1,2,-4,1,-3,1,-3,1,-2,1,-11,1,-7,1,-9,1,-3,1,-14,1,-37,1,-60
-92,1,-6,1,-10,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,1,1,-4,1,-2,1,-4,1,-1,1,-12,1,-6,1,-10,1,-3,1,-14,1,-37,1,-59
-92,1,-7,1,-9,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,-1,2,-4,1,-2,1,-4,1,-1,1,-12,1,-6,1,-10,1,-3,1,-14,1,-37,1,-59
-92,1,-7,1,-9,1,-12,1,-2,1,-5,1,-5,1,-1,1,-4,1,-2,1,-1,1,-1,2,-4,1,-2,1,-4,1,-1,1,-12,1,-7,1,-9,1,-3,1,-14,1,-37,1,-59
-93,1,-6,1,-10,1,-11,1,-2,1,-6,1,-4,1,-1,1,-4,1,-2,1,-1,1,-1,2,-4,1,-2,1,-4,1,-1,1,-12,1,-7,1,-9,1,-3,1,-14,1,-37,1,-59
-93,1,-6,1,-10,1,-12,1,-1,1,-6,1,-4,1,-1,1,-5,1,-2,1,1,-1,2,-4,1,-3,1,-3,1,-2,1,-11,1,-7,1,-9,1,-3,1,-14,1,-37,1,-59
-93,1,-6,1,-10,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,2,-4,1,-3,1,-3,1,-2,1,-11,1,-7,1,-9,1,-3,1,-14,1,-37,1,-59
-93,1,-6,1,-10,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,1,1,-4,1,-2,1,-4,1,-1,1,-12,1,-6,1,-10,1,-3,1,-14,1,-37,1,-58
-93,1,-6,1,-10,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,1,1,-4,1,-2,1,-4,1,-1,1,-12,1,-6,1,-10,1,-3,1,-14,1,-37,1,-58
-93,1,-7,1,-9,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,-1,2,-4,1,-2,1,-4,1,-1,1,-12,1,-6,1,-10,1,-3,1,-14,1,-37,1,-58
-94,1,-6,1,-9,1,-12,1,-2,1,-5,1,-5,1,-1,1,-4,1,-2,1,-1,1,-1,2,-4,1,-2,1,-4,1,-1,1,-12,1,-7,1,-9,1,-3,1,-14,1,-37,1,-58
-94,1,-6,1,-10,1,-11,1,-2,1,-6,1,-4,1,-1,1,-4,1,-2,1,-1,1,-1,2,-4,1,-2,1,-4,1,-1,1,-12,1,-7,1,-9,1,-3,1,-14,1,-37,1,-58
-95,1,-6,1,-10,1,-11,1,-2,1,-6,1,-4,1,-1,1,-4,1,-2,1,-1,1,-1,2,-4,1,-2,1,-4,1,-1,1,-12,1,-7,1,-9,1,-3,1,-14,1,-37,1,-57
-95,1,-6,1,-10,1,-12,1,-1,1,-6,1,-4,1,-1,1,-4,1,-3,1,1,-1,2,-4,1,-3,1,-3,1,-1,1,-12,1,-7,1,-9,1,-3,1,-14,1,-37,1,-57
-95,1,-6,1,-10,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,1,-1,2,-4,1,-3,1,-3,1,-2,1,-11,1,-7,1,-9,1,-3,1,-14,1,-37,1,-57
-95,1,-6,1,-10,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,2,-5,1,-2,1,-3,1,-2,1,-12,1,-6,1,-10,1,-3,1,-14,1,-37,1,-56
-95,1,-6,1,-10,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,1,1,-4,1,-2,1,-4,1,-1,1,-12,1,-6,1,-10,1,-3,1,-14,1,-37,1,-56
-95,1,-7,1,-9,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,-1,2,-4,1,-2,1,-4,1,-1,1,-12,1,-6,1,-10,1,-3,1,-14,1,-37,1,-56
-95,1,-7,1,-9,1,-12,1,-2,1,-5,1,-5,1,-1,1,-4,1,-2,1,-1,1,-1,2,-4,1,-2,1,-4,1,-1,1,-12,1,-7,1,-9,1,-3,1,-14,1,-37,1,-56
-96,1,-6,1,-10,1,-11,1,-2,1,-6,1,-4,1,-1,1,-4,1,-2,1,-1,1,-1,2,-4,1,-2,1,-4,1,-1,1,-12,1,-7,1,-9,1,-3,1,-14,1,-37,1,-56
-96,1,-6,1,-10,1,-12,1,-1,1,-6,1,-4,1,-1,1,-5,1,-2,1,1,-1,2,-4,1,-3,1,-3,1,-2,1,-11,1,-7,1,-9,1,-3,1,-14,1,-37,1,-56
-96,1,-6,1,-10,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,2,-4,1,-3,1,-3,1,-2,1,-11,1,-7,1,-9,1,-3,1,-14,1,-37,1,-56
-96,1,-6,1,-10,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,1,1,-4,1,-2,1,-4,1,-1,1,-12,1,-6,1,-10,1,-3,1,-14,1,-37,1,-55
-96,1,-6,1,-10,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,1,1,-4,1,-2,1,-4,1,-1,1,-12,1,-6,1,-10,1,-3,1,-14,1,-37,1,-55
-96,1,-7,1,-9,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,-1,2,-4,1,-2,1,-4,1,-1,1,-12,1,-6,1,-10,1,-3,1,-14,1,-37,1,-55
-97,1,-6,1,-9,1,-12,1,-2,1,-5,1,-5,1,-1,1,-4,1,-2,1,-1,1,-1,2,-4,1,-2,1,-4,1,-1,1,-12,1,-7,1,-9,1,-3,1,-14,1,-37,1,-55
-97,1,-6,1,-10,1,-11,1,-2,1,-6,1,-4,1,-1,1,-4,1,-2,1,-1,1,-1,2,-4,1,-2,1,-4,1,-1,1,-12,1,-7,1,-9,1,-3,1,-14,1,-37,1,-55
-97,1,-6,1,-10,1,-12,1,-1,1,-6,1,-4,1,-2,1,-4,1,-2,1,1,-1,2,-4,1,-3,1,-3,1,-2,1,-11,1,-7,1,-9,1,-3,1,-14,1,-37,1,-55
-97,1,-6,1,-10,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,2,-4,1,-3,1,-3,1,-2,1,-12,1,-6,1,-10,1,-3,1,-14,1,-36,1,-55
-97,1,-6,1,-10,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,1,1,-4,1,-2,1,-4,1,-1,1,-12,1,-6,1,-10,1,-3,1,-14,1,-37,1,-54
-97,1,-6,1,-10,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,1,1,-4,1,-2,1,-4,1,-1,1,-12,1,-6,1,-10,1,-3,1,-14,1,-37,1,-54
-89,1,-6,1,-10,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,2,-5,1,-2,1,-3,1,-2,1,-12,1,-6,1,-10,1,-3,1,-14,1,-37,1,-62
-89,1,-6,1,-10,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,1,1,-4,1,-2,1,-4,1,-1,1,-12,1,-6,1,-10,1,-3,1,-14,1,-37,1,-62
-89,1,-7,1,-9,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,-1,2,-4,1,-2,1,-4,1,-1,1,-12,1,-6,1,-10,1,-3,1,-14,1,-37,1,-62
-89,1,-7,1,-9,1,-12,1,-2,1,-5,1,-5,1,-1,1,-4,1,-2,1,-1,1,-1,2,-4,1,-2,1,-4,1,-1,1,-12,1,-7,1,-9,1,-3,1,-14,1,-37,1,-62
-90,1,-6,1,-10,1,-11,1,-2,1,-6,1,-4,1,-1,1,-4,1,-2,1,-1,1,-1,2,-4,1,-2,1,-4,1,-1,1,-12,1,-7,1,-9,1,-3,1,-14,1,-37,1,-62
-90,1,-6,1,-10,1,-12,1,-1,1,-6,1,-4,1,-1,1,-5,1,-2,1,1,-1,2,-4,1,-3,1,-3,1,-2,1,-11,1,-7,1,-9,1,-3,1,-14,1,-37,1,-62
-90,1,-6,1,-10,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,2,-4,1,-3,1,-3,1,-2,1,-11,1,-7,1,-9,1,-3,1,-14,1,-37,1,-62
-90,1,-6,1,-10,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,1,1,-4,1,-2,1,-4,1,-1,1,-12,1,-6,1,-10,1,-3,1,-14,1,-37,1,-61
-90,1,-6,1,-10,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,1,1,-4,1,-2,1,-4,1,-1,1,-12,1,-6,1,-10,1,-3,1,-14,1,-37,1,-61
-97,1,-7,1,-9,1,-12,1,-2,1,-5,1,-5,1,-1,1,-4,1,-2,1,-1,1,-1,2,-4,1,-2,1,-4,1,-1,1,-12,1,-6,1,-10,1,-3,1,-14,1,-37,1,-54
-98,1,-6,1,-10,1,-11,1,-2,1,-6,1,-4,1,-1,1,-4,1,-2,1,-1,1,-1,2,-4,1,-2,1,-4,1,-1,1,-12,1,-7,1,-9,1,-3,1,-14,1,-37,1,-54
-98,1,-6,1,-10,1,-12,1,-1,1,-6,1,-4,1,-1,1,-4,1,-3,1,1,-1,2,-4,1,-3,1,-3,1,-1,1,-12,1,-7,1,-9,1,-3,1,-14,1,-37,1,-54
-98,1,-6,1,-10,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,1,-1,2,-4,1,-3,1,-3,1,-2,1,-11,1,-7,1,-9,1,-3,1,-14,1,-37,1,-54
-98,1,-6,1,-10,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,2,-5,1,-2,1,-3,1,-2,1,-12,1,-6,1,-10,1,-3,1,-14,1,-37,1,-53
-98,1,-6,1,-10,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,1,1,-4,1,-2,1,-4,1,-1,1,-12,1,-6,1,-10,1,-3,1,-14,1,-37,1,-53
-98,1,-7,1,-9,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,-1,2,-4,1,-2,1,-4,1,-1,1,-12,1,-6,1,-10,1,-3,1,-14,1,-37,1,-53
-98,1,-7,1,-9,1,-12,1,-2,1,-5,1,-5,1,-1,1,-4,1,-2,1,-1,1,-1,2,-4,1,-2,1,-4,1,-1,1,-12,1,-7,1,-9,1,-3,1,-14,1,-37,1,-53
-99,1,-6,1,-10,1,-11,1,-2,1,-6,1,-4,1,-1,1,-4,1,-2,1,-1,1,-1,2,-4,1,-2,1,-4,1,-1,1,-12,1,-7,1,-9,1,-3,1,-14,1,-37,1,-53
-99,1,-6,1,-10,1,-12,1,-1,1,-6,1,-4,1,-1,1,-5,1,-2,1,1,-1,2,-4,1,-3,1,-3,1,-2,1,-11,1,-7,1,-9,1,-3,1,-14,1,-37,1,-53
-99,1,-6,1,-10,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,2,-4,1,-3,1,-3,1,-2,1,-11,1,-7,1,-9,1,-3,1,-14,1,-37,1,-53
-99,1,-6,1,-10,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,1,1,-4,1,-2,1,-4,1,-1,1,-12,1,-6,1,-10,1,-3,1,-14,1,-37,1,-52
-99,1,-6,1,-10,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,1,1,-4,1,-2,1,-4,1,-1,1,-12,1,-6,1,-10,1,-3,1,-14,1,-37,1,-52
-99,1,-7,1,-9,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,-1,2,-4,1,-2,1,-4,1,-1,1,-12,1,-6,1,-10,1,-3,1,-14,1,-37,1,-52
-100,1,-6,1,-9,1,-12,1,-2,1,-5,1,-5,1,-1,1,-4,1,-2,1,-1,1,-1,2,-4,1,-2,1,-4,1,-1,1,-12,1,-7,1,-9,1,-3,1,-14,1,-37,1,-52
-100,1,-6,1,-10,1,-11,1,-2,1,-6,1,-4,1,-1,1,-4,1,-2,1,-1,1,-1,2,-4,1,-2,1,-4,1,-1,1,-12,1,-7,1,-9,1,-3,1,-14,1,-37,1,-52
-100,1,-6,1,-10,1,-12,1,-1,1,-6,1,-4,1,-2,1,-4,1,-2,1,1,-1,2,-4,1,-3,1,-3,1,-2,1,-11,1,-7,1,-9,1,-3,1,-14,1,-37,1,-52
-100,1,-6,1,-10,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,2,-4,1,-3,1,-3,1,-2,1,-12,1,-6,1,-10,1,-3,1,-14,1,-36,1,-52
-102,1,-6,1,-10,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,2,-4,1,-3,1,-3,1,-2,1,-11,1,-7,1,-9,1,-3,1,-14,1,-37,1,-50
-102,1,-6,1,-10,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,1,1,-4,1,-2,1,-4,1,-1,1,-12,1,-6,1,-10,1,-3,1,-14,1,-37,1,-49
-102,1,-6,1,-10,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,1,1,-4,1,-2,1,-4,1,-1,1,-12,1,-6,1,-10,1,-3,1,-14,1,-37,1,-49
-102,1,-7,1,-9,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,-1,2,-4,1,-2,1,-4,1,-1,1,-12,1,-6,1,-10,1,-3,1,-14,1,-37,1,-49
-103,1,-6,1,-9,1,-12,1,-2,1,-5,1,-5,1,-1,1,-4,1,-2,1,-1,1,-1,2,-4,1,-2,1,-4,1,-1,1,-12,1,-7,1,-9,1,-3,1,-14,1,-37,1,-49
-103,1,-6,1,-10,1,-11,1,-2,1,-6,1,-4,1,-1,1,-4,1,-2,1,-1,1,-1,2,-4,1,-2,1,-4,1,-1,1,-12,1,-7,1,-9,1,-3,1,-14,1,-37,1,-49
-103,1,-6,1,-10,1,-12,1,-1,1,-6,1,-4,1,-2,1,-4,1,-2,1,1,-1,2,-4,1,-3,1,-3,1,-2,1,-11,1,-7,1,-9,1,-3,1,-14,1,-37,1,-49
-103,1,-6,1,-10,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,2,-4,1,-3,1,-3,1,-2,1,-12,1,-6,1,-10,1,-3,1,-14,1,-36,1,-49
-103,1,-6,1,-10,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,1,1,-4,1,-2,1,-4,1,-1,1,-12,1,-6,1,-10,1,-3,1,-14,1,-37,1,-48
-103,1,-6,1,-10,1,-12,1,-1,1,-6,1,-5,1,-1,1,-4,1,-2,1,-1,1,1,1,-4,1,-2,1,-4,1,-1,1,-12,1,-6,1,-10,1,-3,1,-14,1,-37,1,-48
-103,1,-7,1,-9,1,-12,1,-2,1,-5,1,-5,1,-1,1,-4,1,-2,1,-1,1,-1,2,-4,1,-2,1,-4,1,-1,1,-12,1,-6,1,-10,1,-3,1,-14,1,-37,1,-48
