1.8849556,0.000#0.290#0.300#0.310#0.320#0.330#0.340#0.350#0.360#0.370#0.380#0.390#0.400#0.410#0.420#0.690#0.700#0.710#0.720#0.730#0.790#0.800#0.810#0.820#0.830#0.840#0.850#0.860#0.870#0.880#0.890#0.250#0.260#0.270#0.280#0.430#0.440#0.450#0.460#0.470#0.680#0.740#0.750#0.760#0.770#0.780#0.900#0.910#0.920#0.930#0.940#0.950#0.960#0.970#0.100#0.110#0.120#0.130#0.140#0.150#0.160#0.170#0.180#0.190#0.200#0.210#0.220#0.230#0.240#0.480#0.490#0.500#0.620#0.630#0.640#0.650#0.660#0.670#0.980#0.010#0.020#0.030#0.040#0.050#0.060#0.070#0.080#0.090#0.510#0.520#0.530#0.540#0.550#0.560#0.570#0.580#0.590#0.600#0.610,6.667e-02,-00000009,000000012,0,000000001,000000315,000000000,000000000
-141,1,1,-1,1,-1,1,-6,3,1,-9,1,2,1,-1,1,-2,1,-4,2,1,-1,1,-5,1,-129
-141,1,1,-1,1,-1,1,-6,2,2,-9,1,2,1,-2,1,-1,1,-4,2,1,-1,1,-5,1,-129
-142,1,1,-1,1,-1,1,-6,3,1,-9,1,2,1,-1,1,-2,1,-4,2,1,-1,1,-5,1,-128
-142,1,1,-1,1,-1,1,-6,2,2,-9,1,2,1,-2,1,-1,1,-4,2,1,-1,1,-5,1,-128
-142,1,1,-1,1,-1,1,-6,1,3,-9,1,2,1,-2,1,-1,1,-4,2,1,-2,1,-4,1,-128
-143,2,-1,1,-1,1,-6,1,3,-9,1,-1,2,1,-1,1,-2,1,-3,2,1,-2,1,-4,1,-128
-143,2,-2,1,1,-6,1,2,1,-8,1,-1,2,1,-1,1,-2,1,-3,2,-1,1,-1,1,-4,1,-128
-143,2,-2,1,1,-7,3,1,-8,1,-1,2,1,-1,1,-2,1,-3,2,-1,1,-1,1,-4,1,-128
-143,1,1,-1,1,1,-7,3,1,-8,1,-1,2,1,-1,1,-2,1,-4,2,1,-1,1,-4,1,-128
-143,1,1,-1,1,-1,1,-6,2,2,-9,1,2,1,-2,1,-1,1,-4,2,1,-1,1,-5,1,-127
-143,1,1,-1,1,-1,1,-6,2,2,-9,1,2,1,-2,1,-1,1,-4,2,1,-1,1,-5,1,-127
-143,1,1,-1,1,-1,1,-6,1,3,-9,1,1,2,-2,1,-1,1,-4,2,1,-2,1,-4,1,-127
-144,2,-1,1,-1,1,-6,1,3,-9,1,-1,2,1,-1,1,-2,1,-3,2,1,-2,1,-4,1,-127
-134,1,1,-1,1,1,-7,3,1,-8,1,-1,2,1,-1,1,-2,1,-4,2,1,-1,1,-4,1,-137
-134,1,1,-1,1,-1,1,-6,2,2,-9,1,2,1,-2,1,-1,1,-4,2,1,-1,1,-5,1,-136
-134,1,1,-1,1,-1,1,-6,2,2,-9,1,2,1,-2,1,-1,1,-4,2,1,-1,1,-5,1,-136
-134,1,1,-1,1,-1,1,-6,1,3,-9,1,1,2,-2,1,-1,1,-4,2,1,-2,1,-4,1,-136
-137,2,-2,1,1,-6,1,2,1,-8,1,-1,2,1,-1,1,-2,1,-3,2,-1,1,-1,1,-4,1,-134
-137,2,-2,1,1,-7,3,1,-8,1,-1,2,1,-1,1,-2,1,-3,2,-1,1,-1,1,-4,1,-134
-137,1,1,-1,1,1,-7,3,1,-8,1,-1,2,1,-1,1,-2,1,-4,2,1,-1,1,-4,1,-134
-137,1,1,-1,1,-1,1,-6,2,2,-9,1,2,1,-2,1,-1,1,-4,2,1,-1,1,-5,1,-133
-137,1,1,-1,1,-1,1,-6,2,2,-9,1,2,1,-2,1,-1,1,-4,2,1,-1,1,-5,1,-133
-140,1,1,-1,1,-1,1,-6,1,3,-9,1,1,2,-2,1,-1,1,-4,2,1,-2,1,-4,1,-130
-141,1,1,-1,1,-1,1,-6,1,3,-9,1,2,1,-2,1,-1,1,-4,2,1,-2,1,-4,1,-129
-141,1,1,-1,1,-1,1,-6,1,3,-9,1,1,2,-2,1,-2,1,-3,2,1,-2,1,-4,1,-129
-142,2,-2,1,1,-6,1,3,-9,1,-1,2,1,-1,1,-2,1,-3,2,-1,1,-1,1,-4,1,-129
-142,2,-2,1,1,-7,3,1,-8,1,-1,2,1,-1,1,-2,1,-3,2,-1,1,-1,1,-4,1,-129
-142,1,1,-1,1,1,-7,3,1,-8,1,-1,2,1,-1,1,-2,1,-3,1,1,1,-1,1,-4,1,-129
-144,2,-2,1,1,-6,1,2,1,-8,1,-1,2,1,-1,1,-2,1,-3,2,-1,1,-1,1,-4,1,-127
-144,1,1,-1,1,1,-7,3,1,-8,1,-1,2,1,-1,1,-2,1,-3,2,-1,1,-1,1,-4,1,-127
-144,1,1,-1,1,-1,1,-6,3,1,-9,1,2,1,-1,1,-2,1,-4,2,1,-1,1,-5,1,-126
-144,1,1,-1,1,-1,1,-6,2,2,-9,1,2,1,-2,1,-1,1,-4,2,1,-1,1,-5,1,-126
-144,1,1,-1,1,-1,1,-6,1,3,-9,1,2,1,-2,1,-1,1,-4,2,1,-2,1,-4,1,-126
-144,1,1,-1,1,-1,1,-6,1,3,-9,1,1,2,-2,1,-2,1,-3,2,1,-2,1,-4,1,-126
-145,2,-2,1,1,-6,1,3,-9,1,-1,2,1,-1,1,-2,1,-3,2,-1,1,-1,1,-4,1,-126
-145,2,-2,1,1,-7,3,1,-8,1,-1,2,1,-1,1,-2,1,-3,2,-1,1,-1,1,-4,1,-126
-132,2,-2,1,1,-6,1,2,1,-8,1,-1,2,1,-1,1,-2,1,-3,2,-1,1,-1,1,-4,1,-139
-132,1,1,-1,1,1,-7,3,1,-8,1,-1,2,1,-1,1,-2,1,-3,2,-1,1,-1,1,-4,1,-139
-132,1,1,-1,1,-1,1,-6,3,1,-9,1,2,1,-1,1,-2,1,-4,2,1,-1,1,-5,1,-138
-132,1,1,-1,1,-1,1,-6,2,2,-9,1,2,1,-2,1,-1,1,-4,2,1,-1,1,-5,1,-138
-132,1,1,-1,1,-1,1,-6,1,3,-9,1,2,1,-2,1,-1,1,-4,2,1,-2,1,-4,1,-138
-132,1,1,-1,1,-1,1,-6,1,3,-9,1,1,2,-2,1,-2,1,-3,2,1,-2,1,-4,1,-138
-133,2,-2,1,1,-6,1,3,-9,1,-1,2,1,-1,1,-2,1,-3,2,-1,1,-1,1,-4,1,-138
-133,2,-2,1,1,-7,3,1,-8,1,-1,2,1,-1,1,-2,1,-3,2,-1,1,-1,1,-4,1,-138
-133,1,1,-1,1,1,-7,3,1,-8,1,-1,2,1,-1,1,-2,1,-3,1,1,1,-1,1,-4,1,-138
-133,1,1,-1,1,-1,1,-6,3,1,-9,1,2,1,-1,1,-2,1,-4,2,1,-1,1,-5,1,-137
-133,1,1,-1,1,-1,1,-6,2,2,-9,1,2,1,-2,1,-1,1,-4,2,1,-1,1,-5,1,-137
-133,1,1,-1,1,-1,1,-6,1,3,-9,1,2,1,-2,1,-1,1,-4,2,1,-2,1,-4,1,-137
-134,2,-1,1,-1,1,-6,1,3,-9,1,-1,2,1,-1,1,-2,1,-3,2,1,-2,1,-4,1,-137
-134,2,-2,1,1,-6,1,2,1,-8,1,-1,2,1,-1,1,-2,1,-3,2,-1,1,-1,1,-4,1,-137
-134,2,-2,1,1,-7,3,1,-8,1,-1,2,1,-1,1,-2,1,-3,2,-1,1,-1,1,-4,1,-137
-137,1,1,-1,1,-1,1,-6,1,3,-9,1,1,2,-2,1,-1,1,-4,2,1,-2,1,-4,1,-133
-138,2,-1,1,-1,1,-6,1,3,-9,1,-1,2,1,-1,1,-2,1,-3,2,1,-2,1,-4,1,-133
-138,2,-2,1,1,-6,1,2,1,-8,1,-1,2,1,-1,1,-2,1,-3,2,-1,1,-1,1,-4,1,-133
-140,2,-1,1,-1,1,-6,1,3,-9,1,-1,2,1,-1,1,-2,1,-3,2,1,-2,1,-4,1,-131
-140,2,-2,1,1,-6,1,2,1,-8,1,-1,2,1,-1,1,-2,1,-3,2,-1,1,-1,1,-4,1,-131
-140,2,-2,1,1,-7,3,1,-8,1,-1,2,1,-1,1,-2,1,-3,2,-1,1,-1,1,-4,1,-131
-140,1,1,-1,1,1,-7,3,1,-8,1,-1,2,1,-1,1,-2,1,-4,2,1,-1,1,-4,1,-131
-140,1,1,-1,1,-1,1,-6,2,2,-9,1,2,1,-2,1,-1,1,-4,2,1,-1,1,-5,1,-130
-140,1,1,-1,1,-1,1,-6,2,2,-9,1,2,1,-2,1,-1,1,-4,2,1,-1,1,-5,1,-130
-145,1,1,-1,1,1,-7,3,1,-8,1,-1,2,1,-1,1,-2,1,-3,1,1,1,-1,1,-4,1,-126
-130,1,1,-1,1,-1,1,-6,1,3,-9,1,2,1,-2,1,-1,1,-4,2,1,-2,1,-4,1,-140
-131,2,-1,1,-1,1,-6,1,3,-9,1,-1,2,1,-1,1,-2,1,-3,2,1,-2,1,-4,1,-140
-131,2,-2,1,1,-6,1,2,1,-8,1,-1,2,1,-1,1,-2,1,-3,2,-1,1,-1,1,-4,1,-140
-131,2,-2,1,1,-7,3,1,-8,1,-1,2,1,-1,1,-2,1,-3,2,-1,1,-1,1,-4,1,-140
-131,1,1,-1,1,1,-7,3,1,-8,1,-1,2,1,-1,1,-2,1,-4,2,1,-1,1,-4,1,-140
-131,1,1,-1,1,-1,1,-6,2,2,-9,1,2,1,-2,1,-1,1,-4,2,1,-1,1,-5,1,-139
-131,1,1,-1,1,-1,1,-6,2,2,-9,1,2,1,-2,1,-1,1,-4,2,1,-1,1,-5,1,-139
-131,1,1,-1,1,-1,1,-6,1,3,-9,1,1,2,-2,1,-1,1,-4,2,1,-2,1,-4,1,-139
-132,2,-1,1,-1,1,-6,1,3,-9,1,-1,2,1,-1,1,-2,1,-3,2,1,-2,1,-4,1,-139
-138,1,1,-1,1,1,-7,3,1,-8,1,-1,2,1,-1,1,-2,1,-3,2,-1,1,-1,1,-4,1,-133
-138,1,1,-1,1,-1,1,-6,3,1,-9,1,2,1,-1,1,-2,1,-4,2,1,-1,1,-5,1,-132
-138,1,1,-1,1,-1,1,-6,2,2,-9,1,2,1,-2,1,-1,1,-4,2,1,-1,1,-5,1,-132
-138,1,1,-1,1,-1,1,-6,1,3,-9,1,2,1,-2,1,-1,1,-4,2,1,-2,1,-4,1,-132
-138,1,1,-1,1,-1,1,-6,1,3,-9,1,1,2,-2,1,-2,1,-3,2,1,-2,1,-4,1,-132
-139,2,-2,1,1,-6,1,3,-9,1,-1,2,1,-1,1,-2,1,-3,2,-1,1,-1,1,-4,1,-132
-139,2,-2,1,1,-7,3,1,-8,1,-1,2,1,-1,1,-2,1,-3,2,-1,1,-1,1,-4,1,-132
-139,1,1,-1,1,1,-7,3,1,-8,1,-1,2,1,-1,1,-2,1,-3,1,1,1,-1,1,-4,1,-132
-139,1,1,-1,1,-1,1,-6,3,1,-9,1,2,1,-1,1,-2,1,-4,2,1,-1,1,-5,1,-131
-139,1,1,-1,1,-1,1,-6,2,2,-9,1,2,1,-2,1,-1,1,-4,2,1,-1,1,-5,1,-131
-139,1,1,-1,1,-1,1,-6,1,3,-9,1,2,1,-2,1,-1,1,-4,2,1,-2,1,-4,1,-131
