1.8849556,0.000#0.100#0.110#0.120#0.130#0.140#0.150#0.080#0.090#0.300#0.270#0.280#0.290#0.310#0.320#0.530#0.570#0.580#0.680#0.690#0.700#0.710#0.720#0.740#0.750#0.810#0.820#0.030#0.040#0.050#0.060#0.070#0.160#0.170#0.180#0.250#0.330#0.340#0.520#0.540#0.560#0.590#0.600#0.610#0.620#0.630#0.640#0.650#0.660#0.670#0.830#0.840#0.850#0.890#0.010#0.020#0.190#0.200#0.210#0.220#0.240#0.350#0.360#0.370#0.380#0.390#0.400#0.410#0.430#0.440#0.450#0.460#0.470#0.480#0.490#0.500#0.510#0.550#0.730#0.760#0.960#0.970#0.420#0.770#0.780#0.790#0.800#0.860#0.870#0.900#0.920#0.930#0.940,6.667e-02,-00000009,000000012,0,000000001,000000315,000000000,000000000
-113,1,-3,1,-3,2,1,1,-1,2,2,1,1,2,2,1,-1,2,1,1,3,2,1,3,1,2,2,-1,3,1,3,2,-1,2,1,2,1,2,1,2,-1,1,-1,3,1,1,-1,1,3,-1,1,-1,2,-3,1,-1,1,1,1,2,-5,1,-131
-124,1,-3,1,-3,2,1,1,-1,3,2,-1,1,3,2,-2,2,1,2,3,1,4,-1,1,4,-1,1,2,3,2,1,-1,2,1,2,1,2,1,2,-1,1,1,3,-1,1,-1,1,3,-1,1,1,1,-3,1,-1,2,1,1,1,-4,1,-121
-124,1,-3,1,-3,2,1,1,-1,3,2,-1,1,3,2,-2,2,1,1,3,2,4,-1,1,3,1,1,2,2,2,2,-1,2,1,2,1,2,1,2,-1,1,1,2,1,1,-1,1,3,-1,1,-1,2,-3,1,-1,1,2,-1,2,-5,1,-120
-124,1,-3,1,-3,1,1,2,-1,1,3,1,1,2,2,1,-1,1,2,1,3,2,-1,4,-1,3,2,-1,3,1,3,2,-1,2,1,2,1,2,1,2,-1,1,-1,2,2,1,-1,1,3,-2,1,1,1,-3,1,-1,2,1,2,-5,1,-120
-124,1,-3,1,-4,2,2,-1,1,2,2,-1,2,3,1,-2,3,1,2,3,-1,4,-1,3,2,-1,3,1,3,2,-1,2,1,2,-1,3,-1,3,-2,1,2,2,1,-1,1,3,-2,1,1,1,-3,1,-1,2,1,2,-5,1,-120
-125,1,-3,1,-4,2,2,-1,1,3,1,1,2,2,1,-2,3,1,3,2,-1,4,-1,3,2,-1,3,1,3,2,-1,2,1,2,-1,3,1,2,-1,1,-1,2,2,1,-1,1,3,-2,1,1,1,-3,1,-1,2,1,2,-5,1,-119
-125,1,-4,1,-3,2,1,1,1,2,2,-1,2,3,1,-2,3,1,2,3,-1,4,-1,3,2,-1,3,1,3,2,-1,2,1,2,-1,3,-1,3,-2,1,2,2,1,-1,1,3,-2,1,1,1,-3,1,-1,2,1,2,-5,1,-119
-114,1,-3,1,-3,2,1,1,-1,3,2,-1,2,3,1,-2,3,-1,2,3,1,4,-1,2,3,-1,2,2,3,1,1,1,2,1,1,2,1,1,2,-1,1,1,3,-1,1,-1,1,3,-1,1,1,1,-3,1,-1,2,1,1,1,-4,1,-131
-114,1,-3,1,-3,2,1,1,-1,3,2,-1,1,3,2,-2,2,1,2,3,1,4,-1,1,4,-1,2,1,3,2,1,-1,3,-1,2,1,2,1,2,-1,1,1,3,-1,1,-1,1,3,-1,1,1,1,-3,1,-1,2,1,1,1,-4,1,-131
-114,1,-3,1,-3,2,1,1,-1,3,2,-1,1,3,2,-2,2,1,2,3,1,4,-1,1,3,1,1,2,2,3,1,-1,2,1,2,1,2,1,2,-1,1,1,2,1,1,-1,1,3,-1,1,-1,2,-3,1,-1,1,2,1,1,-5,1,-130
-114,1,-3,1,-3,2,1,1,-1,2,3,-1,1,2,2,1,-1,2,1,1,3,2,3,1,1,2,2,1,2,2,2,2,-1,2,1,2,1,2,1,2,-1,1,1,2,1,1,-1,1,3,-1,1,-1,2,-3,1,-1,1,2,-1,2,-5,1,-130
-114,1,-3,1,-3,2,1,1,-1,1,3,1,1,2,2,1,-1,2,1,1,3,2,1,3,-1,3,2,-1,3,1,3,2,-1,2,1,2,1,2,1,2,-1,1,-1,3,1,1,-1,1,3,-1,1,-1,2,-3,1,-2,2,1,2,-5,1,-130
-115,1,-4,1,-3,2,1,1,-1,3,2,-1,2,3,1,-2,3,-1,2,3,1,4,-1,2,3,-1,3,1,3,1,1,1,2,1,1,2,1,1,2,-1,1,2,2,-1,1,-1,2,2,-1,1,1,1,-3,1,-1,2,1,1,1,-4,1,-129
-116,1,-3,1,-3,2,1,1,-1,3,2,-1,2,3,1,-2,2,1,2,3,1,4,-1,1,4,-1,2,1,3,2,1,-1,3,1,1,1,2,1,2,-1,1,1,3,-1,1,-1,1,3,-1,1,1,1,-3,1,-1,2,1,1,1,-4,1,-129
-116,1,-3,1,-3,2,1,1,-1,3,2,-1,1,3,2,-2,2,1,2,3,1,4,-1,1,3,1,1,2,3,2,1,-1,2,1,2,1,2,1,2,-1,1,1,2,1,1,-1,1,3,-1,1,1,1,-3,1,-1,2,1,1,1,-4,1,-129
-117,1,-3,1,-3,2,1,1,-1,3,2,-1,1,3,2,-2,2,1,2,3,1,4,-1,1,3,1,1,2,2,3,1,-1,2,1,2,1,2,1,2,-1,1,1,2,1,1,-1,1,3,-1,1,-1,2,-3,1,-1,1,2,1,1,-5,1,-127
-118,1,-3,1,-3,2,1,1,-1,2,3,-1,1,2,2,1,-1,2,1,1,3,2,1,3,1,2,2,1,2,1,3,2,-1,2,1,2,1,2,1,2,-1,1,1,2,1,1,-1,1,3,-1,1,-1,2,-3,1,-1,1,2,-1,2,-5,1,-126
-118,1,-3,1,-3,1,1,2,-1,1,3,1,1,2,2,1,-1,1,2,1,3,2,-1,4,-1,3,2,-1,3,1,3,2,-1,2,1,2,1,2,1,2,-1,1,-1,2,2,1,-1,1,3,-2,1,1,1,-3,1,-1,2,1,2,-5,1,-126
-121,1,-3,1,-3,2,1,1,-1,3,2,-1,1,3,2,-2,2,1,1,3,2,4,-1,1,3,1,1,2,2,2,2,-1,2,1,2,1,2,1,2,-1,1,1,2,1,1,-1,1,3,-1,1,-1,2,-3,1,-1,1,2,-1,2,-5,1,-123
-121,1,-3,1,-3,1,1,2,-1,1,3,1,1,2,2,1,-1,1,2,1,3,2,-1,4,-1,3,2,-1,3,1,3,2,-1,2,1,2,1,2,1,2,-1,1,-1,2,2,1,-1,1,3,-2,1,1,1,-3,1,-1,2,1,2,-5,1,-123
-121,1,-4,1,-3,2,1,1,-1,3,2,-1,2,3,1,-2,3,-1,2,3,1,4,-1,2,3,-1,3,1,3,1,1,1,2,1,1,2,1,1,2,-1,1,2,2,-1,1,-1,2,2,-1,1,1,1,-3,1,-1,2,1,1,1,-4,1,-123
-122,1,-3,1,-3,2,1,1,-1,2,3,-1,1,2,2,1,-1,2,1,1,3,2,3,1,1,3,1,1,2,2,2,2,-1,2,1,2,1,2,1,2,-1,1,1,2,1,1,-1,1,3,-1,1,-1,2,-3,1,-1,1,2,-1,2,-5,1,-122
-122,1,-3,1,-3,2,1,1,-1,2,2,1,1,2,2,1,-1,2,1,1,3,2,1,3,1,2,2,-1,3,1,3,2,-1,2,1,2,1,2,1,2,-1,1,-1,3,1,1,-1,1,3,-1,1,-1,2,-3,1,-1,1,1,1,2,-5,1,-122
-122,1,-3,1,-4,2,2,-1,1,3,1,1,2,2,1,-2,3,1,3,2,-1,4,-1,3,2,-1,3,1,3,2,-1,2,1,2,-1,3,1,2,-1,1,-1,2,2,1,-1,1,3,-2,1,1,1,-3,1,-1,2,1,2,-5,1,-122
-122,1,-4,1,-3,2,1,1,1,2,2,-1,2,3,1,-2,3,1,2,3,-1,4,-1,3,2,-1,3,1,3,2,-1,2,1,2,-1,3,-1,3,-2,1,2,2,1,-1,1,3,-2,1,1,1,-3,1,-1,2,1,2,-5,1,-122
-123,1,-3,1,-3,2,1,1,-1,3,2,-1,2,3,1,-2,3,-1,2,3,1,4,-1,2,3,-1,2,2,3,1,1,1,2,1,1,2,1,1,2,-1,1,1,3,-1,1,-1,1,3,-1,1,1,1,-3,1,-1,2,1,1,1,-4,1,-122
-123,1,-3,1,-3,2,1,1,-1,3,2,-1,1,3,2,-2,2,1,2,3,1,4,-1,1,4,-1,2,1,3,2,1,-1,3,-1,2,1,2,1,2,-1,1,1,3,-1,1,-1,1,3,-1,1,1,1,-3,1,-1,2,1,1,1,-4,1,-122
-123,1,-3,1,-3,2,1,1,-1,3,2,-1,1,3,2,-2,2,1,2,3,1,4,-1,1,3,1,1,2,2,3,1,-1,2,1,2,1,2,1,2,-1,1,1,2,1,1,-1,1,3,-1,1,-1,2,-3,1,-1,1,2,1,1,-5,1,-121
-123,1,-3,1,-3,2,1,1,-1,2,3,-1,1,2,2,1,-1,2,1,1,3,2,3,1,1,2,2,1,2,2,2,2,-1,2,1,2,1,2,1,2,-1,1,1,2,1,1,-1,1,3,-1,1,-1,2,-3,1,-1,1,2,-1,2,-5,1,-121
-123,1,-3,1,-3,2,1,1,-1,1,3,1,1,2,2,1,-1,2,1,1,3,2,1,3,-1,3,2,-1,3,1,3,2,-1,2,1,2,1,2,1,2,-1,1,-1,3,1,1,-1,1,3,-1,1,-1,2,-3,1,-2,2,1,2,-5,1,-121
-126,1,-3,1,-3,2,1,1,-1,3,2,-1,2,3,1,-2,3,-1,2,3,1,4,-1,2,3,-1,2,2,3,1,1,1,2,1,1,2,1,1,2,-1,1,1,3,-1,1,-1,1,3,-1,1,1,1,-3,1,-1,2,1,1,1,-4,1,-119
-126,1,-3,1,-3,2,1,1,-1,3,2,-1,1,3,2,-2,2,1,2,3,1,4,-1,1,4,-1,2,1,3,2,1,-1,3,-1,2,1,2,1,2,-1,1,1,3,-1,1,-1,1,3,-1,1,1,1,-3,1,-1,2,1,1,1,-4,1,-119
-126,1,-3,1,-3,2,1,1,-1,3,2,-1,1,3,2,-2,2,1,2,3,1,4,-1,1,3,1,1,2,2,3,1,-1,2,1,2,1,2,1,2,-1,1,1,2,1,1,-1,1,3,-1,1,-1,2,-3,1,-1,1,2,1,1,-5,1,-118
-126,1,-4,1,-3,2,1,1,-1,3,2,-1,2,3,1,-2,3,1,2,2,1,4,-1,3,2,-1,3,1,3,1,1,1,2,1,1,2,1,2,1,-1,1,2,2,-1,1,1,1,2,-1,1,1,1,-3,1,-1,2,1,1,1,-4,1,-118
-113,1,-3,1,-4,2,2,-1,1,3,1,1,2,2,1,-2,3,1,3,2,-1,4,-1,3,2,-1,3,1,3,2,-1,2,1,2,-1,3,1,2,-1,1,-1,2,2,1,-1,1,3,-2,1,1,1,-3,1,-1,2,1,2,-5,1,-131
-113,1,-4,1,-3,2,1,1,1,2,2,-1,2,3,1,-2,3,1,2,3,-1,4,-1,3,2,-1,3,1,3,2,-1,2,1,2,-1,3,-1,3,-2,1,2,2,1,-1,1,3,-2,1,1,1,-3,1,-1,2,1,2,-5,1,-131
-116,1,-3,1,-3,2,1,1,-1,2,3,-1,1,2,2,1,-1,2,1,1,3,2,3,1,1,3,1,1,2,2,2,2,-1,2,1,2,1,2,1,2,-1,1,1,2,1,1,-1,1,3,-1,1,-1,2,-3,1,-1,1,2,-1,2,-5,1,-128
-116,1,-3,1,-3,2,1,1,-1,2,2,1,1,2,2,1,-1,2,1,1,3,2,1,3,1,2,2,-1,3,1,3,2,-1,2,1,2,1,2,1,2,-1,1,-1,3,1,1,-1,1,3,-1,1,-1,2,-3,1,-1,1,1,1,2,-5,1,-128
-116,1,-3,1,-4,2,2,-1,1,3,1,1,2,2,1,-2,3,1,3,2,-1,4,-1,3,2,-1,3,1,3,2,-1,2,1,2,-1,3,1,2,-1,1,-1,2,2,1,-1,1,3,-2,1,1,1,-3,1,-1,2,1,2,-5,1,-128
-116,1,-4,1,-3,2,1,1,1,2,2,-1,2,3,1,-2,3,1,2,3,-1,4,-1,3,2,-1,3,1,3,2,-1,2,1,2,-1,3,-1,3,-2,1,2,2,1,-1,1,3,-2,1,1,1,-3,1,-1,2,1,2,-5,1,-128
-117,1,-3,1,-3,2,1,1,-1,3,2,-1,1,3,2,-2,2,1,2,3,1,4,-1,1,4,-1,2,1,3,2,1,-1,3,-1,2,1,2,1,2,-1,1,1,3,-1,1,-1,1,3,-1,1,1,1,-3,1,-1,2,1,1,1,-4,1,-128
-118,1,-3,1,-4,2,2,-1,1,2,2,-1,2,3,1,-2,3,1,2,3,-1,4,-1,3,2,-1,3,1,3,2,-1,2,1,2,-1,3,-1,3,-2,1,2,2,1,-1,1,3,-2,1,1,1,-3,1,-1,2,1,2,-5,1,-126
-118,1,-4,1,-3,2,1,1,-1,3,2,-1,2,3,1,-2,3,-1,2,3,1,4,-1,2,3,-1,3,1,3,1,1,1,2,1,1,2,1,1,2,-1,1,2,2,-1,1,-1,2,2,-1,1,1,1,-3,1,-1,2,1,1,1,-4,1,-126
-119,1,-3,1,-3,2,1,1,-1,3,2,-1,2,3,1,-2,2,1,2,3,1,4,-1,1,4,-1,2,1,3,2,1,-1,3,1,1,1,2,1,2,-1,1,1,3,-1,1,-1,1,3,-1,1,1,1,-3,1,-1,2,1,1,1,-4,1,-126
-119,1,-3,1,-3,2,1,1,-1,3,2,-1,1,3,2,-2,2,1,2,3,1,4,-1,1,3,1,1,2,3,2,1,-1,2,1,2,1,2,1,2,-1,1,1,2,1,1,-1,1,3,-1,1,1,1,-3,1,-1,2,1,1,1,-4,1,-126
-119,1,-3,1,-3,2,1,1,-1,2,3,-1,1,2,2,1,-1,2,1,1,3,2,3,1,1,3,1,1,2,2,2,2,-1,2,1,2,1,2,1,2,-1,1,1,2,1,1,-1,1,3,-1,1,-1,2,-3,1,-1,1,2,-1,2,-5,1,-125
-119,1,-3,1,-3,2,1,1,-1,2,2,1,1,2,2,1,-1,2,1,1,3,2,1,3,1,2,2,-1,3,1,3,2,-1,2,1,2,1,2,1,2,-1,1,-1,3,1,1,-1,1,3,-1,1,-1,2,-3,1,-1,1,1,1,2,-5,1,-125
-119,1,-3,1,-4,2,2,-1,1,3,1,1,2,2,1,-2,3,1,3,2,-1,4,-1,3,2,-1,3,1,3,2,-1,2,1,2,-1,3,1,2,-1,1,-1,2,2,1,-1,1,3,-2,1,1,1,-3,1,-1,2,1,2,-5,1,-125
-120,1,-3,1,-3,2,1,1,-1,3,2,-1,2,3,1,-2,3,-1,2,3,1,4,-1,2,3,-1,2,2,3,1,1,1,2,1,1,2,1,1,2,-1,1,1,3,-1,1,-1,1,3,-1,1,1,1,-3,1,-1,2,1,1,1,-4,1,-125
-120,1,-3,1,-3,2,1,1,-1,3,2,-1,1,3,2,-2,2,1,2,3,1,4,-1,1,4,-1,2,1,3,2,1,-1,3,-1,2,1,2,1,2,-1,1,1,3,-1,1,-1,1,3,-1,1,1,1,-3,1,-1,2,1,1,1,-4,1,-125
-120,1,-3,1,-3,2,1,1,-1,3,2,-1,1,3,2,-2,2,1,2,3,1,4,-1,1,3,1,1,2,2,3,1,-1,2,1,2,1,2,1,2,-1,1,1,2,1,1,-1,1,3,-1,1,-1,2,-3,1,-1,1,2,1,1,-5,1,-124
-120,1,-3,1,-3,2,1,1,-1,2,3,-1,1,2,2,1,-1,2,1,1,3,2,3,1,1,2,2,1,2,2,2,2,-1,2,1,2,1,2,1,2,-1,1,1,2,1,1,-1,1,3,-1,1,-1,2,-3,1,-1,1,2,-1,2,-5,1,-124
-120,1,-3,1,-3,2,1,1,-1,1,3,1,1,2,2,1,-1,2,1,1,3,2,1,3,-1,3,2,-1,3,1,3,2,-1,2,1,2,1,2,1,2,-1,1,-1,3,1,1,-1,1,3,-1,1,-1,2,-3,1,-2,2,1,2,-5,1,-124
-120,1,-3,1,-4,2,2,-1,1,2,2,1,2,2,1,-2,3,1,3,2,-1,4,-1,3,2,-1,3,1,3,2,-1,2,1,2,-1,3,-1,3,-2,1,2,2,1,-1,1,3,-2,1,1,1,-3,1,-1,2,1,2,-5,1,-124
-120,1,-4,1,-3,2,1,1,-1,3,2,-1,2,3,1,-2,3,1,2,2,1,4,-1,3,2,-1,3,1,3,1,1,1,2,1,1,2,1,2,1,-1,1,2,2,-1,1,1,1,2,-1,1,1,1,-3,1,-1,2,1,1,1,-4,1,-124
-121,1,-3,1,-3,2,1,1,-1,3,2,-1,2,3,1,-2,3,-1,2,3,1,4,-1,1,4,-1,2,1,4,1,1,-1,3,1,1,1,2,1,2,-1,1,1,3,-1,1,-1,1,3,-1,1,1,1,-3,1,-1,2,1,1,1,-4,1,-124
-121,1,-3,1,-3,2,1,1,-1,3,2,-1,1,3,2,-2,2,1,2,3,1,4,-1,1,4,-1,1,2,3,2,1,-1,2,1,2,1,2,1,2,-1,1,1,3,-1,1,-1,1,3,-1,1,1,1,-3,1,-1,2,1,1,1,-4,1,-124
-121,1,-3,1,-4,2,2,-1,1,2,2,-1,2,3,1,-2,3,1,2,3,-1,4,-1,3,2,-1,3,1,3,2,-1,2,1,2,-1,3,-1,3,-2,1,2,2,1,-1,1,3,-2,1,1,1,-3,1,-1,2,1,2,-5,1,-123
-124,1,-3,1,-3,2,1,1,-1,2,3,-1,1,2,2,1,-1,2,1,1,3,2,1,3,1,2,2,1,2,1,3,2,-1,2,1,2,1,2,1,2,-1,1,1,2,1,1,-1,1,3,-1,1,-1,2,-3,1,-1,1,2,-1,2,-5,1,-120
-124,1,-4,1,-3,2,1,1,-1,3,2,-1,2,3,1,-2,3,-1,2,3,1,4,-1,2,3,-1,3,1,3,1,1,1,2,1,1,2,1,1,2,-1,1,2,2,-1,1,-1,2,2,-1,1,1,1,-3,1,-1,2,1,1,1,-4,1,-120
-127,1,-4,1,-3,2,1,1,-1,3,2,-1,2,3,1,-2,3,-1,2,3,1,4,-1,2,3,-1,3,1,3,1,1,1,2,1,1,2,1,1,2,-1,1,2,2,-1,1,-1,2,2,-1,1,1,1,-3,1,-1,2,1,1,1,-4,1,-117
-128,1,-3,1,-3,2,1,1,-1,3,2,-1,2,3,1,-2,2,1,2,3,1,4,-1,1,4,-1,2,1,3,2,1,-1,3,1,1,1,2,1,2,-1,1,1,3,-1,1,-1,1,3,-1,1,1,1,-3,1,-1,2,1,1,1,-4,1,-117
-119,1,-4,1,-3,2,1,1,1,2,2,-1,2,3,1,-2,3,1,2,3,-1,4,-1,3,2,-1,3,1,3,2,-1,2,1,2,-1,3,-1,3,-2,1,2,2,1,-1,1,3,-2,1,1,1,-3,1,-1,2,1,2,-5,1,-125
-125,1,-3,1,-3,2,1,1,-1,3,2,-1,2,3,1,-2,2,1,2,3,1,4,-1,1,4,-1,2,1,3,2,1,-1,3,1,1,1,2,1,2,-1,1,1,3,-1,1,-1,1,3,-1,1,1,1,-3,1,-1,2,1,1,1,-4,1,-120
-125,1,-3,1,-3,2,1,1,-1,3,2,-1,1,3,2,-2,2,1,2,3,1,4,-1,1,3,1,1,2,3,2,1,-1,2,1,2,1,2,1,2,-1,1,1,2,1,1,-1,1,3,-1,1,1,1,-3,1,-1,2,1,1,1,-4,1,-120
-125,1,-3,1,-3,2,1,1,-1,2,3,-1,1,2,2,1,-1,2,1,1,3,2,3,1,1,3,1,1,2,2,2,2,-1,2,1,2,1,2,1,2,-1,1,1,2,1,1,-1,1,3,-1,1,-1,2,-3,1,-1,1,2,-1,2,-5,1,-119
-125,1,-3,1,-3,2,1,1,-1,2,2,1,1,2,2,1,-1,2,1,1,3,2,1,3,1,2,2,-1,3,1,3,2,-1,2,1,2,1,2,1,2,-1,1,-1,3,1,1,-1,1,3,-1,1,-1,2,-3,1,-1,1,1,1,2,-5,1,-119
-126,1,-3,1,-3,2,1,1,-1,2,3,-1,1,2,2,1,-1,2,1,1,3,2,3,1,1,2,2,1,2,2,2,2,-1,2,1,2,1,2,1,2,-1,1,1,2,1,1,-1,1,3,-1,1,-1,2,-3,1,-1,1,2,-1,2,-5,1,-118
-126,1,-3,1,-3,2,1,1,-1,1,3,1,1,2,2,1,-1,2,1,1,3,2,1,3,-1,3,2,-1,3,1,3,2,-1,2,1,2,1,2,1,2,-1,1,-1,3,1,1,-1,1,3,-1,1,-1,2,-3,1,-2,2,1,2,-5,1,-118
-127,1,-3,1,-3,2,1,1,-1,3,2,-1,2,3,1,-2,3,-1,2,3,1,4,-1,1,4,-1,2,1,4,1,1,-1,3,1,1,1,2,1,2,-1,1,1,3,-1,1,-1,1,3,-1,1,1,1,-3,1,-1,2,1,1,1,-4,1,-118
-127,1,-3,1,-3,2,1,1,-1,3,2,-1,1,3,2,-2,2,1,1,3,2,4,-1,1,3,1,1,2,2,2,2,-1,2,1,2,1,2,1,2,-1,1,1,2,1,1,-1,1,3,-1,1,-1,2,-3,1,-1,1,2,-1,2,-5,1,-117
-127,1,-3,1,-3,2,1,1,-1,2,3,-1,1,2,2,1,-1,2,1,1,3,2,1,3,1,2,2,1,2,1,3,2,-1,2,1,2,1,2,1,2,-1,1,1,2,1,1,-1,1,3,-1,1,-1,2,-3,1,-1,1,2,-1,2,-5,1,-117
